Instrument,ICB Industry name,Rank
GE.N,Industrials,1
VIPS.N,Consumer Discretionary,2
CME.OQ,Financials,3
CAT.N,Industrials,4
GRPN.OQ,Technology,5
BKNG.OQ,Consumer Discretionary,6
ADP.OQ,Industrials,7
MAR.OQ,Consumer Discretionary,8
ORCL.N,Technology,9
ABBV.N,Health Care,10
DELL.N,Technology,11
SYY.N,Consumer Staples,12
MANU.N,Consumer Discretionary,13
BBIO.OQ,Health Care,14
HEP.N,Energy,15
FSR.N,Consumer Discretionary,16
MA.N,Industrials,17
FIVN.OQ,Technology,18
LYB.N,Basic Materials,19
VZ.N,Telecommunications,20
EVA.N,Energy,21
ERII.OQ,Industrials,22
HON.OQ,Industrials,23
LLY.N,Health Care,24
OMC.N,Consumer Discretionary,25
KRNT.OQ,Industrials,26
ICE.N,Financials,27
SEM.N,Health Care,28
LIND.OQ,Consumer Discretionary,29
WLKP.N,Basic Materials,30
INTZ.OQ,Technology,31
MTN.N,Consumer Discretionary,32
IBM.N,Technology,33
WIX.OQ,Technology,34
PRO.N,Technology,35
MCRI.OQ,Consumer Discretionary,36
JYNT.OQ,Health Care,37
HESM.N,Energy,38
ITW.N,Industrials,39
ORLY.OQ,Consumer Discretionary,40
ETSY.OQ,Consumer Discretionary,41
ICAD.OQ,Health Care,42
DOW.N,Basic Materials,43
CMI.N,Industrials,44
KFRC.OQ,Industrials,45
HUBS.N,Technology,46
GPC.N,Consumer Discretionary,47
HCA.N,Health Care,48
LMT.N,Industrials,49
MMM.N,Industrials,50
GWW.N,Industrials,51
EXPE.OQ,Consumer Discretionary,52
MMC.N,Financials,53
V.N,Industrials,54
VRTX.OQ,Health Care,55
BCO.N,Industrials,56
CZR.OQ,Consumer Discretionary,57
PEN.N,Health Care,58
AON.N,Financials,59
LW.N,Consumer Staples,60
EVBG.OQ,Technology,61
NS.N,Energy,62
BIDU.OQ,Technology,63
CAH.N,Health Care,64
CDW.OQ,Technology,65
AJG.N,Financials,66
RHI.N,Industrials,67
UPS.N,Industrials,68
GD.N,Industrials,69
CTLP.OQ,Industrials,70
BRKR.OQ,Health Care,71
KRYS.OQ,Health Care,72
AMCX.OQ,Consumer Discretionary,73
AMGN.OQ,Health Care,74
MCO.N,Financials,75
AMAT.OQ,Technology,76
AWI.N,Industrials,77
APLS.OQ,Health Care,78
SYK.N,Health Care,79
SCCO.N,Basic Materials,80
LRCX.OQ,Technology,81
PAYX.OQ,Industrials,82
MSFT.OQ,Technology,83
LMAT.OQ,Health Care,84
HD.N,Consumer Discretionary,85
FLT.N,Industrials,86
CBRE.N,Real Estate,87
THC.N,Health Care,88
SP.OQ,Industrials,89
CHDN.OQ,Consumer Discretionary,90
AVGO.OQ,Technology,91
CE.N,Basic Materials,92
PEP.OQ,Consumer Staples,93
NOC.N,Industrials,94
EL.N,Consumer Discretionary,95
EB.N,Technology,96
KAI.N,Industrials,97
DAL.N,Consumer Discretionary,98
TT.N,Industrials,99
CAPL.N,Energy,100
KMB.N,Consumer Staples,101
APD.N,Basic Materials,102
USAC.N,Energy,103
WMT.N,Consumer Discretionary,104
GM.N,Consumer Discretionary,105
INSP.N,Health Care,106
RPRX.OQ,Health Care,107
GEL.N,Energy,108
CNXC.OQ,Technology,109
CODI.N,Financials,110
ACN.N,Industrials,111
META.OQ,Technology,112
MOH.N,Health Care,113
NFLX.OQ,Consumer Discretionary,114
STX.OQ,Technology,115
EVRI.N,Consumer Discretionary,116
AGYS.OQ,Technology,117
AVY.N,Basic Materials,118
ABNB.OQ,Consumer Discretionary,119
CRMD.OQ,Health Care,120
LSCC.OQ,Technology,121
JNJ.N,Health Care,122
ULTA.OQ,Consumer Discretionary,123
ITRI.OQ,Industrials,124
EMR.N,Industrials,125
UAL.OQ,Consumer Discretionary,126
TRIP.OQ,Consumer Discretionary,127
HAS.OQ,Consumer Discretionary,128
WSM.N,Consumer Discretionary,129
SPGI.N,Financials,130
LVS.N,Consumer Discretionary,131
MIDD.OQ,Industrials,132
BAX.N,Health Care,133
BABA.N,Consumer Discretionary,134
MCK.N,Consumer Staples,135
COST.OQ,Consumer Discretionary,136
ZBRA.OQ,Industrials,137
IQV.N,Health Care,138
GNRC.N,Industrials,139
SGRY.OQ,Health Care,140
SY.OQ,Health Care,141
TSCO.OQ,Consumer Discretionary,142
BALY.N,Consumer Discretionary,143
SPR.N,Industrials,144
FARO.OQ,Industrials,145
EOLS.OQ,Health Care,146
WHD.N,Energy,147
TGT.N,Consumer Discretionary,148
FRPT.OQ,Consumer Staples,149
SRI.N,Consumer Discretionary,150
HUBB.N,Industrials,151
ILMN.OQ,Health Care,152
PPG.N,Industrials,153
TYL.N,Technology,154
IPG.N,Consumer Discretionary,155
ITT.N,Industrials,156
BWXT.N,Industrials,157
INTU.OQ,Technology,158
DNLI.OQ,Health Care,159
WES.N,Energy,160
PG.N,Consumer Staples,161
KRUS.OQ,Consumer Discretionary,162
CCK.N,Industrials,163
ROK.N,Industrials,164
COO.N,Health Care,165
GTES.N,Industrials,166
LUV.N,Consumer Discretionary,167
SBH.N,Consumer Discretionary,168
DAVA.N,Technology,169
MRK.N,Health Care,170
HLIO.N,Industrials,171
NDSN.OQ,Industrials,172
BOOM.OQ,Energy,173
PH.N,Industrials,174
LOW.N,Consumer Discretionary,175
WAT.N,Industrials,176
VICR.OQ,Industrials,177
NXST.OQ,Consumer Discretionary,178
FNKO.OQ,Consumer Discretionary,179
JBT.N,Industrials,180
URI.N,Industrials,181
INTC.OQ,Technology,182
OEC.N,Basic Materials,183
XYL.N,Industrials,184
AGCO.N,Industrials,185
PARR.N,Energy,186
BURL.N,Consumer Discretionary,187
BIIB.OQ,Health Care,188
MELI.OQ,Consumer Discretionary,189
VMW.N,Technology,190
ATRC.OQ,Health Care,191
F.N,Consumer Discretionary,192
TROX.N,Basic Materials,193
ADM.N,Consumer Staples,194
SUN.N,Energy,195
NSP.N,Industrials,196
MLCO.OQ,Consumer Discretionary,197
PRTA.OQ,Health Care,198
QCOM.OQ,Technology,199
TMO.N,Health Care,200
PWR.N,Industrials,201
CVS.N,Consumer Staples,202
QIWI.OQ,Industrials,203
TEL.N,Technology,204
ALGT.OQ,Consumer Discretionary,205
PYPL.OQ,Industrials,206
EXPO.OQ,Industrials,207
OOMA.N,Telecommunications,208
SLQT.N,Consumer Discretionary,209
MDB.OQ,Technology,210
EEFT.OQ,Industrials,211
LPX.N,Industrials,212
PRIM.OQ,Industrials,213
FISV.OQ,Industrials,214
CHRW.OQ,Industrials,215
DOV.N,Industrials,216
LSTR.OQ,Industrials,217
NTRA.OQ,Health Care,218
CWST.OQ,Utilities,219
MDT.N,Health Care,220
ALTR.OQ,Technology,221
ODFL.OQ,Industrials,222
JKHY.OQ,Industrials,223
LEA.N,Consumer Discretionary,224
GOOGL.OQ,Technology,225
IDXX.OQ,Health Care,226
HSY.N,Consumer Staples,227
TXN.OQ,Technology,228
TTEK.OQ,Industrials,229
VFC.N,Consumer Discretionary,230
CDNS.OQ,Technology,231
VMC.N,Industrials,232
