Instrument,ICB Industry name,Rank
CNX.N,Energy,1
RIOT.OQ,Financials,2
BLNK.OQ,Consumer Discretionary,3
WBD.OQ,Consumer Discretionary,4
NVTS.OQ,Technology,5
PARA.OQ,Consumer Discretionary,6
SOUN.OQ,Technology,7
RDFN.OQ,Real Estate,8
CIFR.OQ,Technology,9
EQT.N,Energy,10
LOVE.OQ,Consumer Discretionary,11
EDIT.OQ,Health Care,12
LUMN.N,Telecommunications,13
PENN.OQ,Consumer Discretionary,14
PLUG.OQ,Energy,15
NRDY.N,Consumer Discretionary,16
OPEN.OQ,Real Estate,17
FATE.OQ,Health Care,18
CDLX.OQ,Consumer Discretionary,19
INDI.OQ,Technology,20
OLMA.OQ,Health Care,21
CHPT.N,Energy,22
WSC.OQ,Industrials,23
IMCR.OQ,Health Care,24
TWST.OQ,Health Care,25
RRC.N,Energy,26
JBLU.OQ,Consumer Discretionary,27
NEOG.OQ,Health Care,28
LYFT.OQ,Consumer Discretionary,29
OPK.OQ,Health Care,30
MCHP.OQ,Technology,31
FOLD.OQ,Health Care,32
MRVL.OQ,Technology,33
SHLS.OQ,Energy,34
FWRD.OQ,Industrials,35
LXRX.OQ,Health Care,36
SG.N,Consumer Discretionary,37
MARA.OQ,Financials,38
RYTM.OQ,Health Care,39
AKRO.OQ,Health Care,40
NE.N,Energy,41
MGNX.OQ,Health Care,42
ABCL.OQ,Health Care,43
GPS.N,Consumer Discretionary,44
PACB.OQ,Health Care,45
CLVT.N,Technology,46
AGIO.OQ,Health Care,47
GPOR.N,Energy,48
RVLV.N,Consumer Discretionary,49
COCO.OQ,Consumer Staples,50
DH.OQ,Technology,51
WOLF.N,Technology,52
HL.N,Basic Materials,53
EB.N,Technology,54
LPRO.OQ,Financials,55
LQDA.OQ,Health Care,56
CTKB.OQ,Health Care,57
GASS.OQ,Industrials,58
GH.OQ,Health Care,59
ALKS.OQ,Health Care,60
HEAR.OQ,Consumer Discretionary,61
PTLO.OQ,Consumer Discretionary,62
CAKE.OQ,Consumer Discretionary,63
ARRY.OQ,Energy,64
VFC.N,Consumer Discretionary,65
SWKS.OQ,Technology,66
NOVA.N,Utilities,67
MODG.N,Consumer Discretionary,68
MXCT.OQ,Health Care,69
XNCR.OQ,Health Care,70
CERS.OQ,Health Care,71
CRGX.OQ,Health Care,72
BTU.N,Energy,73
RNA.OQ,Health Care,74
AVTR.N,Health Care,75
CDMO.OQ,Health Care,76
LXEO.OQ,Health Care,77
CRK.N,Energy,78
HOUS.N,Real Estate,79
VTRS.OQ,Health Care,80
RYAM.N,Basic Materials,81
NAUT.OQ,Health Care,82
CSTL.OQ,Health Care,83
PLAY.OQ,Consumer Discretionary,84
SLAB.OQ,Technology,85
KURA.OQ,Health Care,86
STR.N,Energy,87
DNUT.OQ,Consumer Discretionary,88
LBRT.N,Energy,89
CCJ.N,Energy,90
RCM.OQ,Health Care,91
TAL.N,Consumer Discretionary,92
ARLP.OQ,Energy,93
U.N,Technology,94
MUR.N,Energy,95
SLDP.OQ,Energy,96
CVGW.OQ,Consumer Staples,97
RGNX.OQ,Health Care,98
FNKO.OQ,Consumer Discretionary,99
ENPH.OQ,Energy,100
PCRX.OQ,Health Care,101
SGRY.OQ,Health Care,102
BLMN.OQ,Consumer Discretionary,103
LSCC.OQ,Technology,104
FCEL.OQ,Energy,105
CVI.N,Energy,106
FSLR.OQ,Energy,107
HBI.N,Consumer Discretionary,108
TLRY.OQ,Health Care,109
VIR.OQ,Health Care,110
SWTX.OQ,Health Care,111
KMT.N,Industrials,112
MGNI.OQ,Technology,113
WULF.OQ,Technology,114
SATS.OQ,Telecommunications,115
GES.N,Consumer Discretionary,116
MASI.OQ,Health Care,117
PUMP.N,Energy,118
ARCT.OQ,Health Care,119
VERA.OQ,Health Care,120
RKLB.OQ,Industrials,121
NEO.OQ,Health Care,122
VSH.N,Technology,123
ENTA.OQ,Health Care,124
ZYME.OQ,Health Care,125
BSM.N,Energy,126
TGTX.OQ,Health Care,127
VERV.OQ,Health Care,128
ACLX.OQ,Health Care,129
DXC.N,Technology,130
GHRS.OQ,Health Care,131
OLPX.OQ,Consumer Staples,132
ESI.N,Basic Materials,133
OPRA.OQ,Technology,134
RIG.N,Energy,135
ATO.N,Utilities,136
SAVE.N,Consumer Discretionary,137
VAL.N,Energy,138
MNST.OQ,Consumer Staples,139
PRCT.OQ,Health Care,140
AXGN.OQ,Health Care,141
LPG.N,Industrials,142
CCCC.OQ,Health Care,143
BBCP.OQ,Industrials,144
TDW.N,Energy,145
CHUY.OQ,Consumer Discretionary,146
CDNA.OQ,Health Care,147
ENVX.OQ,Industrials,148
CCRN.OQ,Industrials,149
MGM.N,Consumer Discretionary,150
FSLY.N,Technology,151
PRTA.OQ,Health Care,152
ITGR.N,Health Care,153
IONQ.N,Technology,154
SKYT.OQ,Technology,155
GNTX.OQ,Consumer Discretionary,156
ANAB.OQ,Health Care,157
ALLO.OQ,Health Care,158
APA.OQ,Energy,159
CNP.N,Utilities,160
UBER.N,Consumer Discretionary,161
INZY.OQ,Health Care,162
AMD.OQ,Technology,163
SRCL.OQ,Utilities,164
EYE.OQ,Consumer Discretionary,165
BYON.N,Consumer Discretionary,166
KHC.OQ,Consumer Staples,167
VSCO.N,Consumer Discretionary,168
GCI.N,Consumer Discretionary,169
CPLP.OQ,Industrials,170
SWN.N,Energy,171
RVMD.OQ,Health Care,172
HDSN.OQ,Industrials,173
MDGL.OQ,Health Care,174
TECK.N,Basic Materials,175
WTI.N,Energy,176
OLO.N,Technology,177
ADTN.OQ,Telecommunications,178
NR.N,Energy,179
PTEN.OQ,Energy,180
WHD.N,Energy,181
LAUR.OQ,Consumer Discretionary,182
MGY.N,Energy,183
CSIQ.OQ,,184
KMX.N,Consumer Discretionary,185
TME.N,Consumer Discretionary,186
ANGI.OQ,Consumer Discretionary,187
COOK.N,Consumer Discretionary,188
MYGN.OQ,Health Care,189
FANG.OQ,Energy,190
AMBA.OQ,Technology,191
TREE.OQ,Financials,192
OSW.OQ,Consumer Discretionary,193
CNM.N,Industrials,194
LRN.N,Consumer Discretionary,195
SRRK.OQ,Health Care,196
META.OQ,Technology,197
IAS.OQ,Consumer Discretionary,198
BV.N,Industrials,199
TWI.N,Industrials,200
FA.OQ,Industrials,201
AVNW.OQ,Telecommunications,202
ETRN.N,Energy,203
ON.OQ,Technology,204
TAP.N,Consumer Staples,205
SIMO.OQ,Technology,206
CCOI.OQ,Telecommunications,207
EGY.N,Energy,208
ARLO.N,Consumer Discretionary,209
LFST.OQ,Health Care,210
SNDX.OQ,Health Care,211
YUMC.N,Consumer Discretionary,212
FDP.N,Consumer Staples,213
MRO.N,Energy,214
ALGN.OQ,Health Care,215
CLDX.OQ,Health Care,216
NWN.N,Utilities,217
EVRI.N,Consumer Discretionary,218
EXPI.OQ,Real Estate,219
SLRN.OQ,Health Care,220
KYMR.OQ,Health Care,221
LAW.N,Industrials,222
COTY.N,Consumer Discretionary,223
DBI.N,Consumer Discretionary,224
LEGN.OQ,Health Care,225
LTH.N,Consumer Discretionary,226
CLFD.OQ,Telecommunications,227
RPRX.OQ,Health Care,228
PL.N,Technology,229
KRNT.OQ,Industrials,230
STER.OQ,Industrials,231
LSAK.OQ,Industrials,232
RES.N,Energy,233
CLNE.OQ,Consumer Discretionary,234
HCKT.OQ,Technology,235
QDEL.OQ,Health Care,236
OXY.N,Energy,237
SFM.OQ,Consumer Staples,238
DNB.N,Technology,239
CXW.N,Industrials,240
GENK.OQ,Consumer Discretionary,241
ETWO.N,Technology,242
HALO.OQ,Health Care,243
NSSC.OQ,Industrials,244
ACMR.OQ,Technology,245
OCUL.OQ,Health Care,246
JELD.N,Industrials,247
ACHR.N,Industrials,248
GEO.N,Real Estate,249
COMP.N,Real Estate,250
MDLZ.OQ,Consumer Staples,251
RCKT.OQ,Health Care,252
XRX.OQ,Technology,253
KN.N,Consumer Discretionary,254
MITK.OQ,Technology,255
BOOM.OQ,Energy,256
WERN.OQ,Industrials,257
IDYA.OQ,Health Care,258
SRAD.OQ,Technology,259
CVCO.OQ,Consumer Discretionary,260
LXU.N,Basic Materials,261
STOK.OQ,Health Care,262
LMB.OQ,Industrials,263
EOG.N,Energy,264
ASLE.OQ,Industrials,265
BLFS.OQ,Health Care,266
IRTC.OQ,Health Care,267
MATV.N,Basic Materials,268
PNW.N,Utilities,269
RELY.OQ,Industrials,270
PTGX.OQ,Health Care,271
OGE.N,Utilities,272
SLQT.N,Consumer Discretionary,273
CVX.N,Energy,274
ADMA.OQ,Health Care,275
FTDR.OQ,Consumer Discretionary,276
SIG.N,Consumer Discretionary,277
OUT.N,Real Estate,278
BIGC.OQ,Technology,279
MEC.N,Industrials,280
TGNA.N,Consumer Discretionary,281
GPK.N,Industrials,282
RARE.OQ,Health Care,283
FLNC.OQ,Energy,284
CLOV.OQ,Health Care,285
CHGG.N,Consumer Discretionary,286
AMN.N,Industrials,287
SBLK.OQ,Industrials,288
OIS.N,Energy,289
RICK.OQ,Consumer Discretionary,290
PII.N,Consumer Discretionary,291
WMB.N,Energy,292
PAHC.OQ,Health Care,293
ROIV.OQ,Health Care,294
MDXG.OQ,Health Care,295
MP.N,Basic Materials,296
ZNTL.OQ,Health Care,297
PLAB.OQ,Technology,298
RLX.N,Consumer Staples,299
ASTS.OQ,Telecommunications,300
DO.N,Energy,301
PKOH.OQ,Industrials,302
ASO.OQ,Consumer Discretionary,303
GVA.N,Industrials,304
ANF.N,Consumer Discretionary,305
LBRDA.OQ,Telecommunications,306
APLS.OQ,Health Care,307
TRIP.OQ,Consumer Discretionary,308
NCLH.N,Consumer Discretionary,309
MGPI.OQ,Consumer Staples,310
KRT.OQ,Industrials,311
MLYS.OQ,Health Care,312
CPRX.OQ,Health Care,313
MOV.N,Consumer Discretionary,314
YEXT.N,Technology,315
WNC.N,Industrials,316
PI.OQ,Technology,317
LCID.OQ,Consumer Discretionary,318
TTEC.OQ,Industrials,319
ATAT.OQ,Consumer Discretionary,320
WEN.OQ,Consumer Discretionary,321
CIVI.N,Energy,322
NVST.N,Health Care,323
SBH.N,Consumer Discretionary,324
RPAY.OQ,Industrials,325
AKAM.OQ,Technology,326
GEN.OQ,Technology,327
CASY.OQ,Consumer Staples,328
UTZ.N,Consumer Staples,329
SOPH.OQ,Health Care,330
ASPN.N,Industrials,331
ASIX.N,Basic Materials,332
ROAD.OQ,Industrials,333
DAR.N,Consumer Staples,334
HPE.N,Technology,335
REZI.N,Industrials,336
SB.N,Industrials,337
PGY.OQ,Industrials,338
MBLY.OQ,Technology,339
ASC.N,Industrials,340
ACVA.OQ,Consumer Discretionary,341
CLF.N,Basic Materials,342
EYPT.OQ,Health Care,343
PAR.N,Technology,344
DNOW.N,Energy,345
ZD.OQ,Technology,346
XPRO.N,Energy,347
VCEL.OQ,Health Care,348
LIN.OQ,Basic Materials,349
ATNI.OQ,Telecommunications,350
VMD.OQ,Health Care,351
RGP.OQ,Industrials,352
VLO.N,Energy,353
BJRI.OQ,Consumer Discretionary,354
ADEA.OQ,Technology,355
QSR.N,Consumer Discretionary,356
ACLS.OQ,Technology,357
COP.N,Energy,358
LPX.N,Industrials,359
MOS.N,Basic Materials,360
HQY.OQ,Health Care,361
KROS.OQ,Health Care,362
SIBN.OQ,Health Care,363
HY.N,Industrials,364
APP.OQ,Technology,365
LIVN.OQ,Health Care,366
ALGT.OQ,Consumer Discretionary,367
ARHS.OQ,Consumer Discretionary,368
CTS.N,Technology,369
BOWL.N,Consumer Discretionary,370
NVGS.N,Industrials,371
GSM.OQ,Basic Materials,372
GDYN.OQ,Technology,373
CPB.N,Consumer Staples,374
KMI.N,Energy,375
BBW.N,Consumer Discretionary,376
GPRE.OQ,Energy,377
RGLD.OQ,Basic Materials,378
THRY.OQ,Consumer Discretionary,379
DVN.N,Energy,380
FYBR.OQ,Telecommunications,381
HP.N,Energy,382
IART.OQ,Health Care,383
ECVT.N,Basic Materials,384
FL.N,Consumer Discretionary,385
IPI.N,Basic Materials,386
VYX.N,Technology,387
SCVL.OQ,Consumer Discretionary,388
GNK.N,Industrials,389
SMHI.N,Energy,390
KLIC.OQ,Technology,391
MWA.N,Industrials,392
NWPX.OQ,Basic Materials,393
AMWD.OQ,Industrials,394
MXL.OQ,Technology,395
PPL.N,Utilities,396
