Instrument,ICB Industry name,Rank
CANG.N,Technology,1
GLOP.N,Industrials,2
CPLP.OQ,Industrials,3
NVGS.N,Industrials,4
KORE.N,Technology,5
OPRA.OQ,Technology,6
KNOP.N,Industrials,7
LSAK.OQ,Industrials,8
IPI.N,Basic Materials,9
ALCO.OQ,Consumer Staples,10
TNK.N,Industrials,11
SBOW.N,Energy,12
HPK.OQ,Energy,13
ZEUS.OQ,Basic Materials,14
KC.OQ,Technology,15
TX.N,Basic Materials,16
ANDE.OQ,Consumer Staples,17
NMM.N,Industrials,18
CAPL.N,Energy,19
LOCL.N,Consumer Staples,20
SRI.N,Consumer Discretionary,21
NBR.N,Energy,22
SWX.N,Utilities,23
DSX.N,Industrials,24
GNK.N,Industrials,25
GHC.N,Consumer Discretionary,26
VAL.N,Energy,27
GLNG.OQ,Energy,28
AVD.N,Basic Materials,29
EIX.N,Utilities,30
FIS.N,Industrials,31
BZFD.OQ,Technology,32
CEIX.N,Energy,33
TRVG.OQ,Consumer Discretionary,34
STRA.OQ,Consumer Discretionary,35
HRT.N,Industrials,36
AGR.N,Utilities,37
PANL.OQ,Industrials,38
CRS.N,Basic Materials,39
EXC.OQ,Utilities,40
EGLE.OQ,Industrials,41
TDY.N,Industrials,42
AGTI.N,Health Care,43
GPOR.N,Energy,44
PNW.N,Utilities,45
INSW.N,Industrials,46
SLCA.N,Basic Materials,47
BZUN.OQ,Technology,48
SPH.N,Consumer Discretionary,49
KRT.OQ,Industrials,50
LXU.N,Basic Materials,51
NEXA.N,Basic Materials,52
STR.N,Energy,53
FA.OQ,Industrials,54
SWI.N,Technology,55
UFPT.OQ,Health Care,56
FULC.OQ,Health Care,57
SRE.N,Utilities,58
TPC.N,Industrials,59
AVNW.OQ,Telecommunications,60
KEX.N,Industrials,61
OUST.N,Technology,62
ATNI.OQ,Telecommunications,63
DGII.OQ,Telecommunications,64
KE.OQ,Technology,65
LPG.N,Industrials,66
GPP.OQ,Energy,67
RYAM.N,Basic Materials,68
DRQ.N,Energy,69
SCHN.OQ,Basic Materials,70
SPTN.OQ,Consumer Staples,71
VSEC.OQ,Industrials,72
DK.N,Energy,73
FREY.N,Energy,74
TDW.N,Energy,75
ALPN.OQ,Health Care,76
AEE.N,Utilities,77
AVIR.OQ,Health Care,78
HLIO.N,Industrials,79
ALB.N,Basic Materials,80
BRY.OQ,Energy,81
AMR.N,Energy,82
CXW.N,Industrials,83
EPAC.N,Industrials,84
STVN.N,Health Care,85
NOMD.N,Consumer Staples,86
TSVT.OQ,Health Care,87
HCKT.OQ,Technology,88
MPAA.OQ,Consumer Discretionary,89
IFF.N,Basic Materials,90
PSFE.N,Industrials,91
OGS.N,Utilities,92
AGCO.N,Industrials,93
CHEF.OQ,Consumer Staples,94
FORR.OQ,Industrials,95
SP.OQ,Industrials,96
DUK.N,Utilities,97
AEP.OQ,Utilities,98
CTVA.N,Consumer Staples,99
EVLV.OQ,Industrials,100
CMRE.N,Industrials,101
BIP.N,Utilities,102
HAYN.OQ,Basic Materials,103
AIR.N,Industrials,104
SXC.N,Energy,105
DNOW.N,Energy,106
EDU.N,Consumer Discretionary,107
NETI.N,Industrials,108
AVO.OQ,Consumer Staples,109
NWE.OQ,Utilities,110
CVEO.N,Energy,111
UTI.N,Consumer Discretionary,112
BTAI.OQ,Health Care,113
IDA.N,Utilities,114
XPRO.N,Energy,115
DYN.OQ,Health Care,116
IMCR.OQ,Health Care,117
BBSI.OQ,Industrials,118
SWAV.OQ,Health Care,119
LNDC.OQ,Consumer Staples,120
ED.N,Utilities,121
ICFI.OQ,Industrials,122
ALE.N,Utilities,123
GEF.N,Industrials,124
USM.N,Telecommunications,125
ES.N,Utilities,126
NFE.OQ,Energy,127
HDSN.OQ,Industrials,128
OIS.N,Energy,129
SR.N,Utilities,130
GPN.N,Industrials,131
RGNX.OQ,Health Care,132
KAMN.N,Industrials,133
KRP.N,Energy,134
NAT.N,Industrials,135
CVI.N,Energy,136
ALGT.OQ,Consumer Discretionary,137
LPI.N,Energy,138
SGC.OQ,Consumer Discretionary,139
ATO.N,Utilities,140
ASPN.N,Industrials,141
DINO.N,Energy,142
TTMI.OQ,Technology,143
MXCT.OQ,Health Care,144
RXST.OQ,Health Care,145
AMK.N,Financials,146
HQY.OQ,Health Care,147
FLEX.OQ,Technology,148
UFI.N,Basic Materials,149
SOVO.OQ,Consumer Staples,150
TTI.N,Energy,151
OGE.N,Utilities,152
STE.N,Health Care,153
ARBE.OQ,Industrials,154
SHEN.OQ,Telecommunications,155
DCO.N,Industrials,156
WTRG.N,Utilities,157
ARHS.OQ,Consumer Discretionary,158
BKH.N,Utilities,159
FDP.N,Consumer Staples,160
TDS.N,Telecommunications,161
SRCL.OQ,Utilities,162
INSP.N,Health Care,163
DHX.N,Industrials,164
CNSL.OQ,Telecommunications,165
OWLT.N,Consumer Discretionary,166
CNDT.OQ,Industrials,167
FLS.N,Industrials,168
IIIV.OQ,Industrials,169
PUMP.N,Energy,170
AJG.N,Financials,171
MAXN.OQ,Energy,172
TECK.N,Basic Materials,173
ZBH.N,Health Care,174
TIGO.OQ,Telecommunications,175
EQT.N,Energy,176
VERX.OQ,Technology,177
TYL.N,Technology,178
DZSI.OQ,Telecommunications,179
PLAB.OQ,Technology,180
SCSC.OQ,Technology,181
CBZ.N,Industrials,182
ARLP.OQ,Energy,183
CALM.OQ,Consumer Staples,184
SFL.N,Industrials,185
VLO.N,Energy,186
MANU.N,Consumer Discretionary,187
WFRD.OQ,Energy,188
ADM.N,Consumer Staples,189
SLP.OQ,Technology,190
ADNT.N,Consumer Discretionary,191
AFYA.OQ,Consumer Discretionary,192
OXM.N,Consumer Discretionary,193
PLUS.OQ,Technology,194
CRK.N,Energy,195
OFIX.OQ,Health Care,196
LOVE.OQ,Consumer Discretionary,197
UPLD.OQ,Technology,198
NGL.N,Energy,199
MTRN.N,Basic Materials,200
WHD.N,Energy,201
CUTR.OQ,Health Care,202
TWI.N,Industrials,203
MOGa.N,Industrials,204
FSLR.OQ,Energy,205
ALK.N,Consumer Discretionary,206
CIVI.N,Energy,207
DLB.N,Technology,208
SO.N,Utilities,209
PPC.OQ,Consumer Staples,210
RGP.OQ,Industrials,211
RTX.N,Industrials,212
HP.N,Energy,213
NEX.N,Energy,214
ALTO.OQ,Basic Materials,215
