Instrument,ICB Industry name,Rank
BABA.N,Consumer Discretionary,1
AMZN.OQ,Consumer Discretionary,2
MSFT.OQ,Technology,3
XOM.N,Energy,4
VZ.N,Telecommunications,5
AAPL.OQ,Technology,6
T.N,Telecommunications,7
WMT.N,Consumer Discretionary,8
JNJ.N,Health Care,9
F.N,Consumer Discretionary,10
NTES.OQ,Consumer Discretionary,11
GM.N,Consumer Discretionary,12
PDD.OQ,Technology,13
PG.N,Consumer Staples,14
PFE.N,Health Care,15
INTC.OQ,Technology,16
BIDU.OQ,Technology,17
CVX.N,Energy,18
MRK.N,Health Care,19
ABBV.N,Health Care,20
CSCO.OQ,Telecommunications,21
TSLA.OQ,Consumer Discretionary,22
KO.N,Consumer Staples,23
COST.OQ,Consumer Discretionary,24
MPC.N,Energy,25
CMCSA.OQ,Telecommunications,26
IBM.N,Technology,27
CAT.N,Industrials,28
ICE.N,Financials,29
CI.N,Health Care,30
UPS.N,Industrials,31
PEP.OQ,Consumer Staples,32
CME.OQ,Financials,33
HON.OQ,Industrials,34
BMY.N,Health Care,35
LLY.N,Health Care,36
PYPL.OQ,Industrials,37
ACN.N,Industrials,38
QCOM.OQ,Technology,39
RTX.N,Industrials,40
LMT.N,Industrials,41
TGT.N,Consumer Discretionary,42
ADP.OQ,Industrials,43
TMO.N,Health Care,44
MA.N,Industrials,45
ABT.N,Health Care,46
NKE.N,Consumer Discretionary,47
AMGN.OQ,Health Care,48
DOW.N,Basic Materials,49
NOC.N,Industrials,50
RNW.OQ,Utilities,51
MDT.N,Health Care,52
LIN.N,Basic Materials,53
FDX.N,Industrials,54
MMM.N,Industrials,55
CRM.N,Technology,56
MDLZ.OQ,Consumer Staples,57
NFLX.OQ,Consumer Discretionary,58
MU.OQ,Technology,59
HPE.N,Technology,60
TJX.N,Consumer Discretionary,61
GD.N,Industrials,62
TME.N,Consumer Discretionary,63
ABC.N,Consumer Staples,64
CNC.N,Health Care,65
ADM.N,Consumer Staples,66
WTW.OQ,Financials,67
DIS.N,Consumer Discretionary,68
VIPS.N,Consumer Discretionary,69
VLO.N,Energy,70
EBAY.OQ,Consumer Discretionary,71
WBA.OQ,Consumer Staples,72
DD.N,Industrials,73
GILD.OQ,Health Care,74
PXD.N,Energy,75
CTVA.N,Consumer Staples,76
NEE.N,Utilities,77
AON.N,Financials,78
MMC.N,Financials,79
KR.N,Consumer Staples,80
BKNG.OQ,Consumer Discretionary,81
CMI.N,Industrials,82
PSX.N,Energy,83
EMR.N,Industrials,84
LBTYA.OQ,Telecommunications,85
DG.N,Consumer Discretionary,86
GIS.N,Consumer Staples,87
