Instrument,ICB Industry name,Rank
RTX.N,Industrials,1
COIN.OQ,Financials,2
F.N,Consumer Discretionary,3
JKS.N,Energy,4
WTW.OQ,Financials,5
TSLA.OQ,Consumer Discretionary,6
TNYA.OQ,Health Care,7
HON.OQ,Industrials,8
OPRA.OQ,Technology,9
SSYS.OQ,Technology,10
OMC.N,Consumer Discretionary,11
SNPO.OQ,Consumer Discretionary,12
ABC.N,Consumer Staples,13
UHS.N,Health Care,14
LUV.N,Consumer Discretionary,15
V.N,Industrials,16
MA.N,Industrials,17
IPG.N,Consumer Discretionary,18
TME.N,Consumer Discretionary,19
ST.N,Industrials,20
SPGI.N,Financials,21
ALB.N,Basic Materials,22
SHCR.OQ,Health Care,23
SYK.N,Health Care,24
JBL.N,Technology,25
PAG.N,Consumer Discretionary,26
DDI.OQ,Consumer Discretionary,27
ANGO.OQ,Health Care,28
TBI.N,Industrials,29
NETI.N,Industrials,30
ICE.N,Financials,31
LMT.N,Industrials,32
MSFT.OQ,Technology,33
EL.N,Consumer Discretionary,34
SST.N,Technology,35
TIGO.OQ,Telecommunications,36
PCG.N,Utilities,37
GM.N,Consumer Discretionary,38
WULF.OQ,Technology,39
IR.N,Industrials,40
TROX.N,Basic Materials,41
MAN.N,Industrials,42
LTH.N,Consumer Discretionary,43
DAL.N,Consumer Discretionary,44
MHK.N,Industrials,45
GPC.N,Consumer Discretionary,46
RXT.OQ,Technology,47
ACN.N,Industrials,48
TSVT.OQ,Health Care,49
CSIQ.OQ,Energy,50
APTV.N,Consumer Discretionary,51
AMZN.OQ,Consumer Discretionary,52
WST.N,Health Care,53
ALK.N,Consumer Discretionary,54
MIR.N,Industrials,55
LHX.N,Industrials,56
KAMN.N,Industrials,57
TGLS.N,Industrials,58
AJG.N,Financials,59
EFX.N,Industrials,60
NTCT.OQ,Technology,61
RSVR.OQ,Consumer Discretionary,62
NVDA.OQ,Technology,63
SAH.N,Consumer Discretionary,64
AEVA.N,Technology,65
AAPL.OQ,Technology,66
CTSH.OQ,Technology,67
CRM.N,Technology,68
PPG.N,Industrials,69
B.N,Industrials,70
ABG.N,Consumer Discretionary,71
FLEX.OQ,Technology,72
NOC.N,Industrials,73
AGCO.N,Industrials,74
TYRA.OQ,Health Care,75
PEGA.OQ,Technology,76
HXL.N,Basic Materials,77
FISV.OQ,Industrials,78
ARMK.N,Consumer Discretionary,79
TEX.N,Industrials,80
EA.OQ,Consumer Discretionary,81
ENS.N,Industrials,82
CBRE.N,Real Estate,83
NWSA.OQ,Consumer Discretionary,84
SSNC.OQ,Technology,85
GPN.N,Industrials,86
BDC.N,Industrials,87
CNMD.N,Health Care,88
SNA.N,Industrials,89
AMD.OQ,Technology,90
NTES.OQ,Consumer Discretionary,91
MLM.N,Industrials,92
FELE.OQ,Industrials,93
SLGN.N,Industrials,94
NAUT.OQ,Health Care,95
COST.OQ,Consumer Discretionary,96
TRVG.OQ,Consumer Discretionary,97
WIRE.OQ,Industrials,98
LVS.N,Consumer Discretionary,99
PFE.N,Health Care,100
EEFT.OQ,Industrials,101
MRK.N,Health Care,102
MTW.N,Industrials,103
MOGa.N,Industrials,104
OPK.OQ,Health Care,105
SPOT.N,Consumer Discretionary,106
CGNX.OQ,Industrials,107
IRDM.OQ,Telecommunications,108
OFIX.OQ,Health Care,109
ORCL.N,Technology,110
BMY.N,Health Care,111
VCYT.OQ,Health Care,112
IHS.N,Telecommunications,113
ZBH.N,Health Care,114
SGRY.OQ,Health Care,115
KBR.N,Technology,116
GPRO.OQ,Consumer Discretionary,117
YMAB.OQ,Health Care,118
JNPR.N,Telecommunications,119
TDY.N,Industrials,120
OMCL.OQ,Health Care,121
ECL.N,Basic Materials,122
WHR.N,Consumer Discretionary,123
HCSG.OQ,Health Care,124
CECE.OQ,Industrials,125
EXP.N,Industrials,126
IDCC.OQ,Telecommunications,127
GILD.OQ,Health Care,128
GGG.N,Industrials,129
AN.N,Consumer Discretionary,130
MTLS.OQ,Technology,131
VMI.N,Industrials,132
HLIO.N,Industrials,133
PEP.OQ,Consumer Staples,134
MTRN.N,Basic Materials,135
FBHS.N,Industrials,136
HUBB.N,Industrials,137
KO.N,Consumer Staples,138
ACM.N,Industrials,139
ADTN.OQ,Telecommunications,140
TER.OQ,Technology,141
VCSA.OQ,Consumer Discretionary,142
EBS.N,Health Care,143
TRS.OQ,Industrials,144
LMB.OQ,Industrials,145
GDOT.N,Industrials,146
OEC.N,Basic Materials,147
LXFR.N,Industrials,148
NKE.N,Consumer Discretionary,149
TREE.OQ,Financials,150
LW.N,Consumer Staples,151
ESAB.N,Industrials,152
ORA.N,Utilities,153
NDAQ.OQ,Financials,154
RICK.OQ,Consumer Discretionary,155
AVGO.OQ,Technology,156
ENTG.OQ,Technology,157
TERN.OQ,Health Care,158
STVN.N,Health Care,159
WMT.N,Consumer Discretionary,160
MPWR.OQ,Technology,161
DOX.OQ,Technology,162
NEP.N,Utilities,163
EBAY.OQ,Consumer Discretionary,164
MNRO.OQ,Consumer Discretionary,165
AMK.N,Financials,166
GWW.N,Industrials,167
BYD.N,Consumer Discretionary,168
LLY.N,Health Care,169
MSI.N,Telecommunications,170
ACMR.OQ,Technology,171
LKQ.OQ,Consumer Discretionary,172
DDD.N,Technology,173
MCRI.OQ,Consumer Discretionary,174
HSII.OQ,Industrials,175
MERC.OQ,Basic Materials,176
GE.N,Industrials,177
BAX.N,Health Care,178
SRCL.OQ,Utilities,179
FLT.N,Industrials,180
CSGP.OQ,Real Estate,181
CNDT.OQ,Industrials,182
HRI.N,Industrials,183
CDW.OQ,Technology,184
MCO.N,Financials,185
GPI.N,Consumer Discretionary,186
LEGH.OQ,Consumer Discretionary,187
LPX.N,Industrials,188
AVNS.N,Health Care,189
PSFE.N,Industrials,190
CSCO.OQ,Telecommunications,191
BIDU.OQ,Technology,192
BIIB.OQ,Health Care,193
VRTX.OQ,Health Care,194
MUSA.N,Consumer Discretionary,195
FCN.N,Industrials,196
MRNA.OQ,Health Care,197
ATVI.OQ,Consumer Discretionary,198
AVT.OQ,Technology,199
TTEK.OQ,Industrials,200
JCI.N,Industrials,201
CNNE.N,Financials,202
VSH.N,Technology,203
VMW.N,Technology,204
THRY.OQ,Consumer Discretionary,205
TJX.N,Consumer Discretionary,206
STGW.OQ,Consumer Discretionary,207
MMC.N,Financials,208
VMC.N,Industrials,209
EVCM.OQ,Technology,210
PLUS.OQ,Technology,211
LAD.N,Consumer Discretionary,212
NEE.N,Utilities,213
KMB.N,Consumer Staples,214
LASR.OQ,Technology,215
SHYF.OQ,Industrials,216
CINT.N,Technology,217
DOV.N,Industrials,218
FHI.N,Financials,219
MX.N,Technology,220
NVT.N,Industrials,221
OMER.OQ,Health Care,222
AEP.OQ,Utilities,223
BRO.N,Financials,224
CAT.N,Industrials,225
AGR.N,Utilities,226
NMRK.OQ,Real Estate,227
CRTO.OQ,Technology,228
SLAB.OQ,Technology,229
NOMD.N,Consumer Staples,230
SR.N,Utilities,231
BSY.OQ,Technology,232
COTY.N,Consumer Discretionary,233
AYI.N,Industrials,234
DGX.N,Health Care,235
ENVA.N,Financials,236
RADA.OQ,Industrials,237
KIDS.OQ,Health Care,238
THC.N,Health Care,239
IRBT.OQ,Consumer Discretionary,240
CHD.N,Consumer Staples,241
WM.N,Utilities,242
EMR.N,Industrials,243
MODV.OQ,Health Care,244
EVTC.N,Industrials,245
STE.N,Health Care,246
HRT.N,Industrials,247
HII.N,Industrials,248
BKD.N,Health Care,249
ASUR.OQ,Technology,250
FN.N,Technology,251
AMCX.OQ,Consumer Discretionary,252
