Instrument,ICB Industry name,Rank
ALLK.OQ,Health Care,1
PDD.OQ,Technology,2
YY.OQ,Technology,3
HLX.N,Energy,4
TAL.N,Consumer Discretionary,5
TNP.N,Industrials,6
KC.OQ,Technology,7
NETI.N,Industrials,8
NSSC.OQ,Industrials,9
TDW.N,Energy,10
MUR.N,Energy,11
VERX.OQ,Technology,12
VNET.OQ,Technology,13
XPRO.N,Energy,14
FSLR.OQ,Energy,15
BIDU.OQ,Technology,16
CIVI.N,Energy,17
DNOW.N,Energy,18
NVGS.N,Industrials,19
PXD.N,Energy,20
OIS.N,Energy,21
ASC.N,Industrials,22
MIST.OQ,Health Care,23
KRP.N,Energy,24
OVV.N,Energy,25
RBBN.OQ,Telecommunications,26
DINO.N,Energy,27
AVO.OQ,Consumer Staples,28
ARLP.OQ,Energy,29
RNW.OQ,Utilities,30
RES.N,Energy,31
CEIX.N,Energy,32
JKS.N,Energy,33
FL.N,Consumer Discretionary,34
VAL.N,Energy,35
TALO.N,Energy,36
SOVO.OQ,Consumer Staples,37
NBR.N,Energy,38
PUMP.N,Energy,39
HP.N,Energy,40
ADM.N,Consumer Staples,41
CSIQ.OQ,Energy,42
WTTR.N,Energy,43
CTVA.N,Consumer Staples,44
DQ.N,Basic Materials,45
GLOP.N,Industrials,46
NEX.N,Energy,47
ALT.OQ,Health Care,48
IPI.N,Basic Materials,49
PDCE.OQ,Energy,50
CPLP.OQ,Industrials,51
PAY.N,Industrials,52
PTEN.OQ,Energy,53
EBIX.OQ,Technology,54
BZUN.OQ,Technology,55
WOLF.N,Technology,56
FREY.N,Energy,57
SM.N,Energy,58
SST.N,Technology,59
CTV.N,Technology,60
LXU.N,Basic Materials,61
UTHR.OQ,Health Care,62
AVT.OQ,Technology,63
BRY.OQ,Energy,64
HPK.OQ,Energy,65
PAGP.OQ,Energy,66
LOCL.N,Consumer Staples,67
RIG.N,Energy,68
CSTE.OQ,Industrials,69
AGR.N,Utilities,70
VIPS.N,Consumer Discretionary,71
LBRT.N,Energy,72
CMRE.N,Industrials,73
BG.N,Consumer Staples,74
LPG.N,Industrials,75
INSW.N,Industrials,76
FANG.OQ,Energy,77
CANG.N,Technology,78
CXM.N,Technology,79
EOG.N,Energy,80
KEX.N,Industrials,81
SHCR.OQ,Health Care,82
BSM.N,Energy,83
HQY.OQ,Health Care,84
GHRS.OQ,Health Care,85
SNCY.OQ,Consumer Discretionary,86
VNOM.OQ,Energy,87
GEL.N,Energy,88
OPRA.OQ,Technology,89
SJM.N,Consumer Staples,90
MASS.OQ,Health Care,91
DAC.N,Industrials,92
TLS.OQ,Technology,93
ARBE.OQ,Industrials,94
DK.N,Energy,95
CTS.N,Technology,96
CECE.OQ,Industrials,97
GSL.N,Industrials,98
BIOX.OQ,Basic Materials,99
PWSC.N,Consumer Discretionary,100
BMEA.OQ,Health Care,101
WFRD.OQ,Energy,102
BTU.N,Energy,103
TNK.N,Industrials,104
CPE.N,Energy,105
AFYA.OQ,Consumer Discretionary,106
NN.OQ,Technology,107
TDS.N,Telecommunications,108
TECK.N,Basic Materials,109
ATGE.N,Consumer Discretionary,110
USM.N,Telecommunications,111
AVD.N,Basic Materials,112
ACHC.OQ,Health Care,113
TMDX.OQ,Health Care,114
AMR.N,Energy,115
CTLP.OQ,Industrials,116
YUMC.N,Consumer Discretionary,117
CVEO.N,Energy,118
DAR.N,Consumer Staples,119
DXLG.OQ,Consumer Discretionary,120
DADA.OQ,Technology,121
LPI.N,Energy,122
CVI.N,Energy,123
VERA.OQ,Health Care,124
DHT.N,Industrials,125
CHRD.OQ,Energy,126
WRK.N,Industrials,127
MRO.N,Energy,128
TWNK.OQ,Consumer Staples,129
GLP.N,Energy,130
BJ.N,Consumer Discretionary,131
TME.N,Consumer Discretionary,132
AROC.N,Energy,133
ABM.N,Industrials,134
MERC.OQ,Basic Materials,135
MLNK.N,Technology,136
DGII.OQ,Telecommunications,137
ALKT.OQ,Technology,138
PNW.N,Utilities,139
NEP.N,Utilities,140
TX.N,Basic Materials,141
NABL.N,Technology,142
DY.N,Industrials,143
LRN.N,Consumer Discretionary,144
CGNT.OQ,Technology,145
AMWD.OQ,Industrials,146
CACI.N,Technology,147
ALCO.OQ,Consumer Staples,148
BIP.N,Utilities,149
EVBG.OQ,Technology,150
RS.N,Basic Materials,151
CME.OQ,Financials,152
GTHX.OQ,Health Care,153
QURE.OQ,Health Care,154
MOS.N,Basic Materials,155
PNM.N,Utilities,156
SXC.N,Energy,157
BKI.N,Technology,158
MOH.N,Health Care,159
CSL.N,Industrials,160
RSVR.OQ,Consumer Discretionary,161
HES.N,Energy,162
ARCO.N,Consumer Discretionary,163
UPLD.OQ,Technology,164
MLCO.OQ,Consumer Discretionary,165
INDI.OQ,Technology,166
ANDE.OQ,Consumer Staples,167
KOS.N,Energy,168
NOV.N,Energy,169
TTMI.OQ,Technology,170
CASY.OQ,Consumer Staples,171
CHX.OQ,Energy,172
TGNA.N,Consumer Discretionary,173
KLTR.OQ,Telecommunications,174
ABC.N,Consumer Staples,175
HEP.N,Energy,176
HII.N,Industrials,177
PRVA.OQ,Health Care,178
PBF.N,Energy,179
NMM.N,Industrials,180
DVN.N,Energy,181
HSIC.OQ,Health Care,182
XENE.OQ,Health Care,183
LXFR.N,Industrials,184
TSEM.OQ,Technology,185
GLNG.OQ,Energy,186
CW.N,Industrials,187
CANO.N,Health Care,188
ULTA.OQ,Consumer Discretionary,189
PHR.N,Health Care,190
NFG.N,Utilities,191
BABA.N,Consumer Discretionary,192
VSAT.OQ,Telecommunications,193
GHC.N,Consumer Discretionary,194
CLH.N,Utilities,195
SANM.OQ,Technology,196
NTCT.OQ,Technology,197
AGYS.OQ,Technology,198
VTRU.OQ,Consumer Discretionary,199
LAD.N,Consumer Discretionary,200
TTI.N,Energy,201
CTRA.N,Energy,202
HAL.N,Energy,203
FCFS.OQ,Financials,204
SPNS.OQ,Technology,205
FNKO.OQ,Consumer Discretionary,206
OII.N,Energy,207
STZ.N,Consumer Staples,208
RSG.N,Utilities,209
CNDT.OQ,Industrials,210
EGIO.OQ,Technology,211
AGCO.N,Industrials,212
CRK.N,Energy,213
NWPX.OQ,Basic Materials,214
BKR.OQ,Energy,215
FDP.N,Consumer Staples,216
LGFa.N,Consumer Discretionary,217
ANIP.OQ,Health Care,218
ELF.N,Consumer Discretionary,219
SUPN.OQ,Health Care,220
SRE.N,Utilities,221
PAA.OQ,Energy,222
ANIK.OQ,Health Care,223
PLXS.OQ,Technology,224
ENLC.N,Energy,225
WTW.OQ,Financials,226
BILI.OQ,Technology,227
EQT.N,Energy,228
TRGP.N,Energy,229
UNFI.N,Consumer Staples,230
LHX.N,Industrials,231
DCPH.OQ,Health Care,232
LAUR.OQ,Consumer Discretionary,233
SLGN.N,Industrials,234
HRL.N,Consumer Staples,235
G.N,Industrials,236
MTZ.N,Industrials,237
ZETA.N,Technology,238
ITRN.OQ,Industrials,239
CWAN.N,Financials,240
GPC.N,Consumer Discretionary,241
CNX.N,Energy,242
CALX.N,Telecommunications,243
CNNE.N,Financials,244
REX.N,Energy,245
CPSI.OQ,Health Care,246
FTCH.N,Consumer Discretionary,247
TMCI.OQ,Health Care,248
AOSL.OQ,Technology,249
MIRM.OQ,Health Care,250
CCRN.OQ,Industrials,251
ODP.OQ,Consumer Discretionary,252
SUN.N,Energy,253
PAG.N,Consumer Discretionary,254
REYN.OQ,Consumer Staples,255
MRSN.OQ,Health Care,256
STLD.OQ,Basic Materials,257
CSGS.OQ,Technology,258
IMCR.OQ,Health Care,259
WES.N,Energy,260
SNPO.OQ,Consumer Discretionary,261
ATNI.OQ,Telecommunications,262
ATO.N,Utilities,263
HLIT.OQ,Telecommunications,264
ATSG.OQ,Industrials,265
EVH.N,Health Care,266
CF.N,Basic Materials,267
CRTO.OQ,Technology,268
PDFS.OQ,Technology,269
COP.N,Energy,270
BLFS.OQ,Health Care,271
POST.N,Consumer Staples,272
PINS.N,Technology,273
SNX.N,Technology,274
VLO.N,Energy,275
SPH.N,Consumer Discretionary,276
MEI.N,Technology,277
CMPX.OQ,Health Care,278
NS.N,Energy,279
GPOR.N,Energy,280
SWN.N,Energy,281
SLVM.N,Basic Materials,282
SMCI.OQ,Technology,283
CXW.N,Industrials,284
GFF.N,Industrials,285
AJG.N,Financials,286
RPM.N,Industrials,287
JNPR.N,Telecommunications,288
TH.OQ,Industrials,289
RRX.N,Industrials,290
NBIX.OQ,Health Care,291
ESTC.N,Technology,292
PANW.OQ,Technology,293
ALEX.N,Real Estate,294
DFIN.N,Industrials,295
OXY.N,Energy,296
CEQP.N,Energy,297
AM.N,Energy,298
HCC.N,Energy,299
DRVN.OQ,Consumer Discretionary,300
FATH.N,Industrials,301
SPTN.OQ,Consumer Staples,302
XOM.N,Energy,303
LEA.N,Consumer Discretionary,304
NWE.OQ,Utilities,305
ALB.N,Basic Materials,306
IIIV.OQ,Industrials,307
NXGN.OQ,Health Care,308
BCOV.OQ,Technology,309
PSX.N,Energy,310
NOG.N,Energy,311
SAH.N,Consumer Discretionary,312
AXTA.N,Industrials,313
STE.N,Health Care,314
DRQ.N,Energy,315
FTI.N,Energy,316
RARE.OQ,Health Care,317
OGS.N,Utilities,318
PSN.N,Technology,319
HCAT.OQ,Health Care,320
BAH.N,Industrials,321
CNM.N,Industrials,322
CASA.OQ,Telecommunications,323
OGE.N,Utilities,324
DOX.OQ,Technology,325
TAP.N,Consumer Staples,326
MNST.OQ,Consumer Staples,327
SOL.N,Energy,328
NSIT.OQ,Technology,329
NWSA.OQ,Consumer Discretionary,330
SATS.OQ,Telecommunications,331
INT.N,Energy,332
SWAV.OQ,Health Care,333
MPC.N,Energy,334
CVX.N,Energy,335
JNJ.N,Health Care,336
VRNT.OQ,Technology,337
STRL.OQ,Industrials,338
NAT.N,Industrials,339
RLAY.OQ,Health Care,340
AMRC.N,Energy,341
AGIO.OQ,Health Care,342
ED.N,Utilities,343
OEC.N,Basic Materials,344
ASH.N,Basic Materials,345
WHD.N,Energy,346
NIO.N,Consumer Discretionary,347
LASR.OQ,Technology,348
AES.N,Utilities,349
ZEUS.OQ,Basic Materials,350
MPAA.OQ,Consumer Discretionary,351
KNOP.N,Industrials,352
PTVE.OQ,Industrials,353
BKH.N,Utilities,354
XPER.OQ,Technology,355
LNN.N,Industrials,356
ARW.N,Technology,357
OLO.N,Technology,358
GM.N,Consumer Discretionary,359
AMWL.N,Health Care,360
ALE.N,Utilities,361
MGY.N,Energy,362
GIS.N,Consumer Staples,363
SON.N,Industrials,364
AEE.N,Utilities,365
PARR.N,Energy,366
MAXN.OQ,Energy,367
PRGO.N,Health Care,368
CAG.N,Consumer Staples,369
ON.OQ,Technology,370
MODN.N,Technology,371
MANU.N,Consumer Discretionary,372
HAE.N,Health Care,373
HSY.N,Consumer Staples,374
WTRG.N,Utilities,375
ES.N,Utilities,376
EVTC.N,Industrials,377
MQ.OQ,Industrials,378
S.N,Technology,379
LAW.N,Industrials,380
DXC.N,Technology,381
NTAP.OQ,Technology,382
CHK.OQ,Energy,383
HURN.OQ,Industrials,384
UGI.N,Utilities,385
BW.N,Industrials,386
TMUS.OQ,Telecommunications,387
USAC.N,Energy,388
SCCO.N,Basic Materials,389
MPLX.N,Energy,390
FLO.N,Consumer Staples,391
BIO.N,Health Care,392
CMC.N,Basic Materials,393
DV.N,Technology,394
SFL.N,Industrials,395
WEC.N,Utilities,396
SSP.OQ,Consumer Discretionary,397
PCG.N,Utilities,398
LVS.N,Consumer Discretionary,399
HCCI.OQ,Utilities,400
NOMD.N,Consumer Staples,401
ALVR.OQ,Health Care,402
COCO.OQ,Consumer Staples,403
CBRL.OQ,Consumer Discretionary,404
RRC.N,Energy,405
STRA.OQ,Consumer Discretionary,406
FMC.N,Basic Materials,407
LTHM.N,Basic Materials,408
USPH.N,Health Care,409
FULC.OQ,Health Care,410
WM.N,Utilities,411
GE.N,Industrials,412
VMI.N,Industrials,413
KHC.OQ,Consumer Staples,414
CNP.N,Utilities,415
KR.N,Consumer Staples,416
