Instrument,ICB Industry name,Rank
BABA.N,Consumer Discretionary,1
PDD.OQ,Technology,2
SATS.OQ,Telecommunications,3
AMZN.OQ,Consumer Discretionary,4
TLRY.OQ,Health Care,5
FSR.N,Consumer Discretionary,6
META.OQ,Technology,7
FWRD.OQ,Industrials,8
ACMR.OQ,Technology,9
AFYA.OQ,Consumer Discretionary,10
JKS.N,Energy,11
ALT.OQ,Health Care,12
BIDU.OQ,Technology,13
COIN.OQ,Financials,14
ASPN.N,Industrials,15
MPLN.N,Health Care,16
NVRO.N,Health Care,17
TERN.OQ,Health Care,18
VRDN.OQ,Health Care,19
CDNA.OQ,Health Care,20
ADPT.OQ,Health Care,21
ZNTL.OQ,Health Care,22
EAF.N,Basic Materials,23
CLNE.OQ,Consumer Discretionary,24
ENVX.OQ,Industrials,25
WMT.N,Consumer Discretionary,26
WOOF.OQ,Consumer Discretionary,27
TAL.N,Consumer Discretionary,28
MDGL.OQ,Health Care,29
ACCD.OQ,Health Care,30
OSUR.OQ,Health Care,31
PD.N,Technology,32
NEOG.OQ,Health Care,33
MNTK.OQ,Energy,34
ITOS.OQ,Health Care,35
HALO.OQ,Health Care,36
SRRK.OQ,Health Care,37
DTC.N,Consumer Discretionary,38
RVNC.OQ,Health Care,39
KIDS.OQ,Health Care,40
RIVN.OQ,Consumer Discretionary,41
DAVA.N,Technology,42
HZO.N,Consumer Discretionary,43
ASLE.OQ,Industrials,44
NAUT.OQ,Health Care,45
GPS.N,Consumer Discretionary,46
NCNO.OQ,Technology,47
OPRX.OQ,Health Care,48
REX.N,Energy,49
CLDX.OQ,Health Care,50
AORT.N,Health Care,51
ABCL.OQ,Health Care,52
GO.OQ,Consumer Staples,53
DDI.OQ,Consumer Discretionary,54
SSTI.OQ,Industrials,55
ROIV.OQ,Health Care,56
BVS.OQ,Health Care,57
LPG.N,Industrials,58
CVS.N,Consumer Staples,59
RXRX.OQ,Health Care,60
SITM.OQ,Technology,61
COCO.OQ,Consumer Staples,62
SNPO.OQ,Consumer Discretionary,63
LQDA.OQ,Health Care,64
LFST.OQ,Health Care,65
CPNG.N,Consumer Discretionary,66
CRK.N,Energy,67
GTLS.N,Industrials,68
APLS.OQ,Health Care,69
DLTR.OQ,Consumer Discretionary,70
XNCR.OQ,Health Care,71
FOLD.OQ,Health Care,72
DG.N,Consumer Discretionary,73
CVX.N,Energy,74
GSM.OQ,Basic Materials,75
FLGT.OQ,Health Care,76
ERII.OQ,Industrials,77
CHGG.N,Consumer Discretionary,78
GOCO.OQ,Financials,79
RGNX.OQ,Health Care,80
BROS.N,Consumer Discretionary,81
LYFT.OQ,Consumer Discretionary,82
WDFC.OQ,Consumer Staples,83
VERX.OQ,Technology,84
AMRC.N,Energy,85
ICE.N,Financials,86
XOM.N,Energy,87
KNSA.OQ,Health Care,88
CINT.N,Technology,89
SGH.OQ,Technology,90
