Instrument,ICB Industry name,Rank
YNDX.OQ,Technology,1
BIIB.OQ,Health Care,2
LMT.N,Industrials,3
RS.N,Basic Materials,4
BIG.N,Consumer Discretionary,5
BIO.N,Health Care,6
UTHR.OQ,Health Care,7
META.OQ,Technology,8
ENVA.N,Financials,9
REGN.OQ,Health Care,10
TMO.N,Health Care,11
LRCX.OQ,Technology,12
LH.N,Health Care,13
ZEUS.OQ,Basic Materials,14
GHC.N,Consumer Discretionary,15
MU.OQ,Technology,16
FDX.N,Industrials,17
NUE.N,Basic Materials,18
POWL.OQ,Industrials,19
SNA.N,Industrials,20
QCOM.OQ,Technology,21
CVEO.N,Energy,22
FDP.N,Consumer Staples,23
VRTX.OQ,Health Care,24
CE.N,Basic Materials,25
CIVI.N,Energy,26
QDEL.OQ,Health Care,27
DRQ.N,Energy,28
PKOH.OQ,Industrials,29
LPG.N,Industrials,30
EBS.N,Health Care,31
MHK.N,Industrials,32
ANAB.OQ,Health Care,33
SAGE.OQ,Health Care,34
TXN.OQ,Technology,35
DGX.N,Health Care,36
AMGN.OQ,Health Care,37
DUK.N,Utilities,38
VIPS.N,Consumer Discretionary,39
VSTO.N,Consumer Discretionary,40
WOR.N,Basic Materials,41
ASO.OQ,Consumer Discretionary,42
NTGR.OQ,Telecommunications,43
XPRO.N,Energy,44
THO.N,Consumer Discretionary,45
GSL.N,Industrials,46
COO.N,Health Care,47
BGFV.OQ,Consumer Discretionary,48
IPI.N,Basic Materials,49
HZO.N,Consumer Discretionary,50
NEM.N,Basic Materials,51
ATKR.N,Industrials,52
HOLX.OQ,Health Care,53
CONN.OQ,Consumer Discretionary,54
AVGO.OQ,Technology,55
SCHN.OQ,Basic Materials,56
STLD.OQ,Basic Materials,57
NXST.OQ,Consumer Discretionary,58
SSP.OQ,Consumer Discretionary,59
ADNT.N,Consumer Discretionary,60
TDW.N,Energy,61
CMTL.OQ,Telecommunications,62
VRA.OQ,Consumer Discretionary,63
PCT.OQ,Industrials,64
HVT.N,Consumer Discretionary,65
GIII.OQ,Consumer Discretionary,66
INSW.N,Industrials,67
ED.N,Utilities,68
