Instrument,ICB Industry name,Rank
CVX.N,Energy,1
AVGO.OQ,Technology,2
OXY.N,Energy,3
META.OQ,Technology,4
XOM.N,Energy,5
GOOGL.OQ,Technology,6
AAPL.OQ,Technology,7
PBF.N,Energy,8
MSFT.OQ,Technology,9
DINO.N,Energy,10
SBGI.OQ,Consumer Discretionary,11
GOCO.OQ,Financials,12
CIVI.N,Energy,13
NTES.OQ,Consumer Discretionary,14
ACMR.OQ,Technology,15
COP.N,Energy,16
SPB.N,Consumer Staples,17
OVV.N,Energy,18
ABG.N,Consumer Discretionary,19
PXD.N,Energy,20
MATV.N,Basic Materials,21
NRGV.N,Energy,22
MPC.N,Energy,23
AMAT.OQ,Technology,24
FNKO.OQ,Consumer Discretionary,25
GHRS.OQ,Health Care,26
FDP.N,Consumer Staples,27
METC.OQ,Energy,28
ITOS.OQ,Health Care,29
VLO.N,Energy,30
RCEL.OQ,Health Care,31
PLL.OQ,Basic Materials,32
OPRA.OQ,Technology,33
MOMO.OQ,Technology,34
MCS.N,Consumer Discretionary,35
CF.N,Basic Materials,36
SNPO.OQ,Consumer Discretionary,37
MDRX.OQ,Technology,38
NAUT.OQ,Health Care,39
MD.N,Health Care,40
CHK.OQ,Energy,41
UNFI.N,Consumer Staples,42
ARLP.OQ,Energy,43
ODP.OQ,Consumer Discretionary,44
APA.OQ,Energy,45
SSP.OQ,Consumer Discretionary,46
TNP.N,Industrials,47
HCAT.OQ,Health Care,48
HZO.N,Consumer Discretionary,49
FANG.OQ,Energy,50
VTLE.N,Energy,51
MOS.N,Basic Materials,52
ALB.N,Basic Materials,53
ACLS.OQ,Technology,54
ESCA.OQ,Consumer Discretionary,55
BABA.N,Consumer Discretionary,56
DDI.OQ,Consumer Discretionary,57
CMTL.OQ,Telecommunications,58
AN.N,Consumer Discretionary,59
TARS.OQ,Health Care,60
BJ.N,Consumer Discretionary,61
LUNR.OQ,Industrials,62
OLLI.OQ,Consumer Discretionary,63
PAG.N,Consumer Discretionary,64
MOV.N,Consumer Discretionary,65
DIOD.OQ,Technology,66
CTRA.N,Energy,67
DRQ.N,Energy,68
CSCO.OQ,Telecommunications,69
PLCE.OQ,Consumer Discretionary,70
EZPW.OQ,Financials,71
CALM.OQ,Consumer Staples,72
GES.N,Consumer Discretionary,73
ATKR.N,Industrials,74
PSFE.N,Industrials,75
AAP.N,Consumer Discretionary,76
TXN.OQ,Technology,77
PKOH.OQ,Industrials,78
WMT.N,Consumer Discretionary,79
SLDP.OQ,Energy,80
CRNC.OQ,Technology,81
GAMB.OQ,Consumer Discretionary,82
VTNR.OQ,Utilities,83
LCII.N,Consumer Discretionary,84
EOG.N,Energy,85
STAA.OQ,Health Care,86
DRS.OQ,Industrials,87
KC.OQ,Technology,88
OIS.N,Energy,89
MX.N,Technology,90
PII.N,Consumer Discretionary,91
CPLP.OQ,Industrials,92
PETQ.OQ,Health Care,93
CBUS.OQ,Consumer Staples,94
NUS.N,Consumer Staples,95
GLNG.OQ,Energy,96
CPE.N,Energy,97
THR.N,Industrials,98
LYB.N,Basic Materials,99
HI.N,Industrials,100
DADA.OQ,Technology,101
CLFD.OQ,Telecommunications,102
SAIA.OQ,Industrials,103
IQ.OQ,Consumer Discretionary,104
CMC.N,Basic Materials,105
CENT.OQ,Consumer Discretionary,106
FN.N,Technology,107
HAIN.OQ,Consumer Staples,108
COST.OQ,Consumer Discretionary,109
LITE.OQ,Telecommunications,110
CVGW.OQ,Consumer Staples,111
TALO.N,Energy,112
EMR.N,Industrials,113
THRY.OQ,Consumer Discretionary,114
HAE.N,Health Care,115
CI.N,Health Care,116
BAND.OQ,Technology,117
LOCO.OQ,Consumer Discretionary,118
CHRD.OQ,Energy,119
PRTA.OQ,Health Care,120
CRK.N,Energy,121
STRL.OQ,Industrials,122
TSLA.OQ,Consumer Discretionary,123
AOSL.OQ,Technology,124
VRTX.OQ,Health Care,125
SHCR.OQ,Health Care,126
PLAB.OQ,Technology,127
COOK.N,Consumer Discretionary,128
