Instrument,ICB Industry name,Rank
UAL.OQ,Consumer Discretionary,1
AFYA.OQ,Consumer Discretionary,2
R.N,Industrials,3
PEP.OQ,Consumer Staples,4
MERC.OQ,Basic Materials,5
PBF.N,Energy,6
SHW.N,Industrials,7
POST.N,Consumer Staples,8
KHC.OQ,Consumer Staples,9
WRK.N,Industrials,10
CVLG.OQ,Industrials,11
GAMB.OQ,Consumer Discretionary,12
GPOR.N,Energy,13
TNP.N,Industrials,14
NSC.N,Industrials,15
AVGO.OQ,Technology,16
ODFL.OQ,Industrials,17
BALY.N,Consumer Discretionary,18
GPI.N,Consumer Discretionary,19
DUK.N,Utilities,20
DAL.N,Consumer Discretionary,21
AMR.N,Energy,22
CRK.N,Energy,23
ARLP.OQ,Energy,24
PTVE.OQ,Industrials,25
HRT.N,Industrials,26
TH.OQ,Industrials,27
WY.N,Real Estate,28
XEL.OQ,Utilities,29
NGL.N,Energy,30
OC.N,Industrials,31
AEP.OQ,Utilities,32
DSKE.OQ,Industrials,33
ATSG.OQ,Industrials,34
VSEC.OQ,Industrials,35
STZ.N,Consumer Staples,36
DTE.N,Utilities,37
WLK.N,Basic Materials,38
HTLD.OQ,Industrials,39
SLVM.N,Basic Materials,40
ALSN.N,Industrials,41
PKG.N,Industrials,42
FWRD.OQ,Industrials,43
CEIX.N,Energy,44
LPX.N,Industrials,45
BCC.N,Basic Materials,46
DK.N,Energy,47
AN.N,Consumer Discretionary,48
WNC.N,Industrials,49
WEC.N,Utilities,50
DOOR.N,Industrials,51
SKYW.OQ,Consumer Discretionary,52
CAAP.N,Industrials,53
PATK.OQ,Industrials,54
ALPN.OQ,Health Care,55
SPH.N,Consumer Discretionary,56
ALCO.OQ,Consumer Staples,57
LYB.N,Basic Materials,58
EIX.N,Utilities,59
WH.N,Consumer Discretionary,60
AYI.N,Industrials,61
AIT.N,Industrials,62
BDC.N,Industrials,63
KORE.N,Technology,64
MATX.N,Industrials,65
OLN.N,Basic Materials,66
MTN.N,Consumer Discretionary,67
PBH.N,Health Care,68
PGTI.N,Industrials,69
EPC.N,Consumer Staples,70
PARR.N,Energy,71
CNXC.OQ,Technology,72
ARCB.OQ,Industrials,73
ABG.N,Consumer Discretionary,74
AEE.N,Utilities,75
NWPX.OQ,Basic Materials,76
JBT.N,Industrials,77
UFPI.OQ,Basic Materials,78
HUBB.N,Industrials,79
SRE.N,Utilities,80
IIIN.N,Industrials,81
UNP.N,Industrials,82
HLMN.OQ,Industrials,83
H.N,Consumer Discretionary,84
ULH.OQ,Industrials,85
WAB.N,Industrials,86
VMC.N,Industrials,87
PPC.OQ,Consumer Staples,88
BLD.N,Industrials,89
GEF.N,Industrials,90
CAL.N,Consumer Discretionary,91
MTX.N,Basic Materials,92
USFD.N,Consumer Staples,93
RENT.OQ,Consumer Discretionary,94
PCH.OQ,Real Estate,95
MAR.OQ,Consumer Discretionary,96
CDRE.N,Industrials,97
PH.N,Industrials,98
WCC.N,Industrials,99
HLT.N,Consumer Discretionary,100
INSW.N,Industrials,101
AVY.N,Basic Materials,102
TILE.OQ,Consumer Discretionary,103
LSTR.OQ,Industrials,104
CMS.N,Utilities,105
ALLE.N,Industrials,106
ENR.N,Consumer Staples,107
SUN.N,Energy,108
AMWD.OQ,Industrials,109
DDS.N,Consumer Discretionary,110
ITRN.OQ,Industrials,111
URI.N,Industrials,112
OVV.N,Energy,113
SAM.N,Consumer Staples,114
SAIA.OQ,Industrials,115
BERY.N,Industrials,116
CZR.OQ,Consumer Discretionary,117
PPL.N,Utilities,118
KDP.OQ,Consumer Staples,119
RS.N,Basic Materials,120
ATKR.N,Industrials,121
PENN.OQ,Consumer Discretionary,122
ASH.N,Basic Materials,123
PSX.N,Energy,124
BIP.N,Utilities,125
NEXA.N,Basic Materials,126
AVNT.N,Basic Materials,127
LCUT.OQ,Consumer Discretionary,128
DIOD.OQ,Technology,129
VLO.N,Energy,130
ARCE.OQ,Consumer Discretionary,131
PTC.OQ,Technology,132
NOC.N,Industrials,133
OI.N,Industrials,134
ACI.N,Consumer Staples,135
AGX.N,Industrials,136
VMI.N,Industrials,137
UTL.N,Utilities,138
WDC.OQ,Technology,139
HAS.OQ,Consumer Discretionary,140
COP.N,Energy,141
SO.N,Utilities,142
FDP.N,Consumer Staples,143
FRG.OQ,Consumer Discretionary,144
LAD.N,Consumer Discretionary,145
SNDR.N,Industrials,146
ADT.N,Industrials,147
CSL.N,Industrials,148
SBOW.N,Energy,149
NXPI.OQ,Technology,150
LRN.N,Consumer Discretionary,151
ALGT.OQ,Consumer Discretionary,152
SWX.N,Utilities,153
GMS.N,Industrials,154
ASTE.OQ,Industrials,155
IT.N,Technology,156
FWRG.OQ,Consumer Discretionary,157
NWN.N,Utilities,158
PAG.N,Consumer Discretionary,159
CCI.N,Real Estate,160
TGH.N,Industrials,161
TMUS.OQ,Telecommunications,162
DRVN.OQ,Consumer Discretionary,163
ADNT.N,Consumer Discretionary,164
GWW.N,Industrials,165
CHEF.OQ,Consumer Staples,166
COCO.OQ,Consumer Staples,167
WERN.OQ,Industrials,168
LNDC.OQ,Consumer Staples,169
WM.N,Utilities,170
ARCH.N,Energy,171
OEC.N,Basic Materials,172
GFF.N,Industrials,173
BCOR.OQ,Financials,174
ES.N,Utilities,175
MXL.OQ,Technology,176
BYD.N,Consumer Discretionary,177
GLP.N,Energy,178
CVCO.OQ,Consumer Discretionary,179
MYPS.OQ,Consumer Discretionary,180
SMP.N,Consumer Discretionary,181
KE.OQ,Technology,182
TNK.N,Industrials,183
ACA.N,Energy,184
TTMI.OQ,Technology,185
EXC.OQ,Utilities,186
DGX.N,Health Care,187
RUSHA.OQ,Consumer Discretionary,188
INST.N,Consumer Discretionary,189
GPP.OQ,Energy,190
BSM.N,Energy,191
MCHP.OQ,Technology,192
DSGR.OQ,Industrials,193
IBP.N,Industrials,194
NXST.OQ,Consumer Discretionary,195
NVGS.N,Industrials,196
SNCY.OQ,Consumer Discretionary,197
CENT.OQ,Consumer Discretionary,198
DOW.N,Basic Materials,199
HI.N,Industrials,200
PRGS.OQ,Technology,201
LVLU.OQ,Consumer Discretionary,202
GPN.N,Industrials,203
D.N,Utilities,204
AEIS.OQ,Technology,205
SMCI.OQ,Technology,206
TSN.N,Consumer Staples,207
FSS.N,Industrials,208
ARMK.N,Consumer Discretionary,209
