Instrument,ICB Industry name,Rank
BIDU.OQ,Technology,1
WBD.OQ,Consumer Discretionary,2
ET.N,Energy,3
CMCSA.OQ,Telecommunications,4
PARA.OQ,Consumer Discretionary,5
T.N,Telecommunications,6
TME.N,Consumer Discretionary,7
XOM.N,Energy,8
IGT.N,Consumer Discretionary,9
FOXA.OQ,Consumer Discretionary,10
AIU.N,Consumer Discretionary,11
CCL.N,Consumer Discretionary,12
OXY.N,Energy,13
LILA.OQ,Telecommunications,14
LUMN.N,Telecommunications,15
PBF.N,Energy,16
VTRS.OQ,Health Care,17
VLO.N,Energy,18
F.N,Consumer Discretionary,19
ELAN.N,Health Care,20
RIG.N,Energy,21
CZR.OQ,Consumer Discretionary,22
BEST.N,Industrials,23
NCLH.N,Consumer Discretionary,24
OVV.N,Energy,25
PTVE.OQ,Industrials,26
NXST.OQ,Consumer Discretionary,27
MPC.N,Energy,28
COP.N,Energy,29
AXL.N,Consumer Discretionary,30
STNE.OQ,Industrials,31
AMCX.OQ,Consumer Discretionary,32
MSFT.OQ,Technology,33
PENN.OQ,Consumer Discretionary,34
DIS.N,Consumer Discretionary,35
NBR.N,Energy,36
GM.N,Consumer Discretionary,37
RAD.N,Consumer Staples,38
ENLC.N,Energy,39
FANG.OQ,Energy,40
CVX.N,Energy,41
UAL.OQ,Consumer Discretionary,42
QRTEA.OQ,Consumer Discretionary,43
SSP.OQ,Consumer Discretionary,44
CHTR.OQ,Telecommunications,45
MGM.N,Consumer Discretionary,46
CVI.N,Energy,47
QD.N,Financials,48
JKS.N,Energy,49
PCG.N,Utilities,50
TECK.N,Basic Materials,51
PAA.OQ,Energy,52
BTU.N,Energy,53
DISH.OQ,Telecommunications,54
LVS.N,Consumer Discretionary,55
HAL.N,Energy,56
NKE.N,Consumer Discretionary,57
DADA.OQ,Technology,58
RCL.N,Consumer Discretionary,59
TMUS.OQ,Telecommunications,60
SATS.OQ,Telecommunications,61
LGFa.N,Consumer Discretionary,62
COMM.OQ,Telecommunications,63
BKR.OQ,Energy,64
WDC.OQ,Technology,65
M.N,Consumer Discretionary,66
SCCO.N,Basic Materials,67
NGL.N,Energy,68
LBTYA.OQ,Telecommunications,69
BZUN.OQ,Technology,70
MUR.N,Energy,71
FWONA.OQ,Consumer Discretionary,72
EDU.N,Consumer Discretionary,73
SIFY.OQ,Telecommunications,74
GAN.OQ,Technology,75
EEX.N,Consumer Discretionary,76
ST.N,Industrials,77
ZG.OQ,Real Estate,78
SM.N,Energy,79
ARLO.N,Consumer Discretionary,80
CALX.N,Telecommunications,81
ANGI.OQ,Consumer Discretionary,82
CPS.N,Consumer Discretionary,83
ARMK.N,Consumer Discretionary,84
IIIN.N,Industrials,85
AVGO.OQ,Technology,86
