Instrument,ICB Industry name,Rank
PEGA.OQ,Technology,1
HAS.OQ,Consumer Discretionary,2
SRPT.OQ,Health Care,3
BMI.N,Industrials,4
RRR.OQ,Consumer Discretionary,5
IHS.N,Telecommunications,6
NBR.N,Energy,7
KBR.N,Technology,8
MDB.OQ,Technology,9
EXPO.OQ,Industrials,10
CLBT.OQ,Technology,11
AMRX.OQ,Health Care,12
CAPL.N,Energy,13
MSA.N,Industrials,14
ENTG.OQ,Technology,15
GENK.OQ,Consumer Discretionary,16
MKSI.OQ,Industrials,17
AAON.OQ,Industrials,18
CR.N,Industrials,19
LMAT.OQ,Health Care,20
KVYO.N,Technology,21
POWI.OQ,Technology,22
CVNA.N,Consumer Discretionary,23
CYBR.OQ,Technology,24
EVEX.N,Industrials,25
BPMC.OQ,Health Care,26
KFRC.N,Industrials,27
RARE.OQ,Health Care,28
SMWB.N,Industrials,29
KRUS.OQ,Consumer Discretionary,30
EVTC.N,Industrials,31
EXP.N,Industrials,32
IOT.N,Technology,33
SBGI.OQ,Consumer Discretionary,34
SHC.OQ,Health Care,35
MANU.N,Consumer Discretionary,36
OEC.N,Basic Materials,37
NFE.OQ,Energy,38
EE.N,Utilities,39
LANC.OQ,Consumer Staples,40
LNW.OQ,Consumer Discretionary,41
DKNG.OQ,Consumer Discretionary,42
PI.OQ,Technology,43
ENR.N,Consumer Staples,44
MSTR.OQ,Technology,45
WST.N,Health Care,46
AWI.N,Industrials,47
GWRE.N,Technology,48
VRRM.OQ,Industrials,49
APLS.OQ,Health Care,50
HUBS.N,Technology,51
TREE.OQ,Financials,52
AGS.N,Consumer Discretionary,53
IRM.N,Real Estate,54
MLAB.OQ,Industrials,55
THRY.OQ,Consumer Discretionary,56
VRSK.OQ,Industrials,57
AGYS.OQ,Technology,58
BLZE.OQ,Technology,59
VYX.N,Technology,60
MODV.OQ,Health Care,61
NET.N,Technology,62
HSTM.OQ,Health Care,63
MAMA.OQ,Consumer Staples,64
BASE.OQ,Technology,65
GWRS.OQ,Utilities,66
CDRE.N,Industrials,67
PHR.N,Health Care,68
CLMB.OQ,Consumer Discretionary,69
ALKT.OQ,Technology,70
TTWO.OQ,Consumer Discretionary,71
SITM.OQ,Technology,72
IRDM.OQ,Telecommunications,73
WTS.N,Industrials,74
CFLT.OQ,Technology,75
ALG.N,Industrials,76
IRTC.OQ,Health Care,77
EVER.OQ,Technology,78
OUT.N,Real Estate,79
NTRA.OQ,Health Care,80
APPN.OQ,Technology,81
LEGN.OQ,Health Care,82
BATRA.OQ,Consumer Discretionary,83
VVI.N,Consumer Discretionary,84
PODD.OQ,Health Care,85
WDFC.OQ,Consumer Staples,86
RXST.OQ,Health Care,87
LNN.N,Industrials,88
SEMR.N,Technology,89
AIN.N,Industrials,90
LII.N,Industrials,91
BRKR.OQ,Health Care,92
ALTR.OQ,Technology,93
CC.N,Basic Materials,94
KROS.OQ,Health Care,95
TMDX.OQ,Health Care,96
PACB.OQ,Health Care,97
PTVE.OQ,Industrials,98
BCPC.OQ,Basic Materials,99
BWXT.N,Industrials,100
MTRN.N,Basic Materials,101
LUNG.OQ,Health Care,102
TTEK.OQ,Industrials,103
SXI.N,Industrials,104
MNDY.OQ,Technology,105
ANAB.OQ,Health Care,106
DRVN.OQ,Consumer Discretionary,107
COMP.N,Real Estate,108
HESM.N,Energy,109
VMI.N,Industrials,110
SLP.OQ,Technology,111
FDS.N,Financials,112
ESAB.N,Industrials,113
PBPB.OQ,Consumer Discretionary,114
RANI.OQ,Health Care,115
NOVT.OQ,Technology,116
MUSA.N,Consumer Discretionary,117
LUMN.N,Telecommunications,118
ACHR.N,Industrials,119
BYON.N,Consumer Discretionary,120
PCVX.OQ,Health Care,121
SPNS.OQ,Technology,122
HXL.N,Basic Materials,123
CHDN.OQ,Consumer Discretionary,124
VRCA.OQ,Health Care,125
IONS.OQ,Health Care,126
ILMN.OQ,Health Care,127
TRU.N,Industrials,128
PEN.N,Health Care,129
RXRX.OQ,Health Care,130
FC.N,Industrials,131
NRDY.N,Consumer Discretionary,132
MU.OQ,Technology,133
WEAV.N,Technology,134
INTA.OQ,Technology,135
NGVT.N,Basic Materials,136
MRSN.OQ,Health Care,137
MTN.N,Consumer Discretionary,138
AXSM.OQ,Health Care,139
SYM.OQ,Industrials,140
ZETA.N,Technology,141
RCKT.OQ,Health Care,142
GH.OQ,Health Care,143
LSTR.OQ,Industrials,144
AEIS.OQ,Technology,145
SHAK.N,Consumer Discretionary,146
RYTM.OQ,Health Care,147
TENB.OQ,Technology,148
SKYT.OQ,Technology,149
VLTO.N,Industrials,150
BROS.N,Consumer Discretionary,151
SOUN.OQ,Technology,152
CWH.N,Consumer Discretionary,153
SWAV.OQ,Health Care,154
JKHY.OQ,Industrials,155
WH.N,Consumer Discretionary,156
GFF.N,Industrials,157
LECO.OQ,Industrials,158
IDCC.OQ,Telecommunications,159
PTGX.OQ,Health Care,160
CZR.OQ,Consumer Discretionary,161
YEXT.N,Technology,162
SEE.N,Industrials,163
HEI.N,Industrials,164
TXG.OQ,Health Care,165
BRZE.OQ,Technology,166
CLDX.OQ,Health Care,167
KRYS.OQ,Health Care,168
XENE.OQ,Health Care,169
TGLS.N,Industrials,170
XPO.N,Industrials,171
FELE.OQ,Industrials,172
RGEN.OQ,Health Care,173
ACEL.N,Consumer Discretionary,174
MDGL.OQ,Health Care,175
S.N,Technology,176
SKIN.OQ,Consumer Staples,177
PRCT.OQ,Health Care,178
SWTX.OQ,Health Care,179
PLOW.N,Industrials,180
DUOL.OQ,Consumer Discretionary,181
EAF.N,Basic Materials,182
TEAM.OQ,Technology,183
FIVN.OQ,Technology,184
SRRK.OQ,Health Care,185
AIT.N,Industrials,186
CHH.N,Consumer Discretionary,187
FOLD.OQ,Health Care,188
SIBN.OQ,Health Care,189
IPAR.OQ,Consumer Discretionary,190
AROC.N,Energy,191
BWMN.OQ,Industrials,192
TGTX.OQ,Health Care,193
LZM.N,Basic Materials,194
PX.N,Financials,195
PCOR.N,Technology,196
PATH.N,Technology,197
QTWO.N,Technology,198
SMAR.N,Technology,199
BYRN.OQ,Industrials,200
ZUO.N,Technology,201
BVS.OQ,Health Care,202
HRI.N,Industrials,203
LPX.N,Industrials,204
ARDX.OQ,Health Care,205
NVRO.N,Health Care,206
BIGC.OQ,Technology,207
MMI.N,Real Estate,208
RICK.OQ,Consumer Discretionary,209
RGNX.OQ,Health Care,210
AXNX.OQ,Health Care,211
IONQ.N,Technology,212
LITE.OQ,Telecommunications,213
CWST.OQ,Utilities,214
LXRX.OQ,Health Care,215
STVN.N,Health Care,216
EXPI.OQ,Real Estate,217
GKOS.N,Health Care,218
PD.N,Technology,219
HA.OQ,Consumer Discretionary,220
CWAN.N,Financials,221
MDXG.OQ,Health Care,222
EFX.N,Industrials,223
