Instrument,ICB Industry name,Rank
SRPT.OQ,Health Care,1
SGHC.N,Consumer Discretionary,2
AKRO.OQ,Health Care,3
MDGL.OQ,Health Care,4
PLRX.OQ,Health Care,5
PEGA.OQ,Technology,6
DXLG.OQ,Consumer Discretionary,7
OEC.N,Basic Materials,8
LNN.N,Industrials,9
TWKS.OQ,Technology,10
HPK.OQ,Energy,11
AGYS.OQ,Technology,12
TERN.OQ,Health Care,13
YEXT.N,Technology,14
NSSC.OQ,Industrials,15
SLVM.N,Basic Materials,16
INTA.OQ,Technology,17
SRRK.OQ,Health Care,18
CDZI.OQ,Utilities,19
CWAN.N,Financials,20
PHR.N,Health Care,21
ASND.OQ,Health Care,22
CDMO.OQ,Health Care,23
ROAD.OQ,Industrials,24
USAC.N,Energy,25
SIBN.OQ,Health Care,26
FDMT.OQ,Health Care,27
IGMS.OQ,Health Care,28
NABL.N,Technology,29
ILMN.OQ,Health Care,30
SAM.N,Consumer Staples,31
NBR.N,Energy,32
QURE.OQ,Health Care,33
TNDM.OQ,Health Care,34
CBT.N,Basic Materials,35
CMPX.OQ,Health Care,36
LUNA.OQ,Industrials,37
VITL.OQ,Consumer Staples,38
PCVX.OQ,Health Care,39
IPAR.OQ,Consumer Discretionary,40
NEWR.N,Technology,41
USX.N,Industrials,42
AXGN.OQ,Health Care,43
ESTC.N,Technology,44
RVNC.OQ,Health Care,45
HLIT.OQ,Telecommunications,46
XMTR.OQ,Technology,47
GHRS.OQ,Health Care,48
MELI.OQ,Consumer Discretionary,49
TH.OQ,Industrials,50
FDS.N,Financials,51
PX.N,Financials,52
ZETA.N,Technology,53
GDEN.OQ,Consumer Discretionary,54
BCO.N,Industrials,55
CMP.N,Basic Materials,56
TRUP.OQ,Financials,57
SXT.N,Basic Materials,58
SLP.OQ,Technology,59
PCOR.N,Technology,60
ATEN.N,Technology,61
VC.OQ,Consumer Discretionary,62
LOCO.OQ,Consumer Discretionary,63
IIIV.OQ,Industrials,64
DADA.OQ,Technology,65
CVGW.OQ,Consumer Staples,66
DYN.OQ,Health Care,67
ASRT.OQ,Health Care,68
MEI.N,Technology,69
GBTG.N,Industrials,70
MNDY.OQ,Technology,71
VSEC.OQ,Industrials,72
ZS.OQ,Technology,73
TSE.N,Industrials,74
GDYN.OQ,Technology,75
LQDA.OQ,Health Care,76
ACCD.OQ,Health Care,77
BBSI.OQ,Industrials,78
SWAV.OQ,Health Care,79
ONTF.N,Technology,80
APPF.OQ,Technology,81
NRDS.OQ,Technology,82
RRR.OQ,Consumer Discretionary,83
ZUO.N,Technology,84
TSEM.OQ,Technology,85
MTD.N,Industrials,86
FWONA.OQ,Consumer Discretionary,87
VRDN.OQ,Health Care,88
FHI.N,Financials,89
AYI.N,Industrials,90
BASE.OQ,Technology,91
TSP.OQ,Industrials,92
BLKB.OQ,Technology,93
HWKN.OQ,Basic Materials,94
PTGX.OQ,Health Care,95
DIN.N,Consumer Discretionary,96
MODV.OQ,Health Care,97
CRWD.OQ,Technology,98
EVC.N,Consumer Discretionary,99
SHYF.OQ,Industrials,100
SE.N,Technology,101
LMAT.OQ,Health Care,102
CSGP.OQ,Real Estate,103
KYMR.OQ,Health Care,104
THRM.OQ,Consumer Discretionary,105
FVRR.N,Technology,106
CLDX.OQ,Health Care,107
PAYC.N,Technology,108
PDFS.OQ,Technology,109
LW.N,Consumer Staples,110
UNF.N,Industrials,111
PODD.OQ,Health Care,112
ARVN.OQ,Health Care,113
LVOX.OQ,Technology,114
LGFa.N,Consumer Discretionary,115
SGEN.OQ,Health Care,116
KRTX.OQ,Health Care,117
SPNS.OQ,Technology,118
COCO.OQ,Consumer Staples,119
CALX.N,Telecommunications,120
MYTE.N,Consumer Discretionary,121
VERX.OQ,Technology,122
SIMO.OQ,Technology,123
SPWR.OQ,Energy,124
LXFR.N,Industrials,125
IAS.OQ,Consumer Discretionary,126
HROW.OQ,Health Care,127
SEDG.OQ,Energy,128
WAT.N,Industrials,129
OXM.N,Consumer Discretionary,130
DDS.N,Consumer Discretionary,131
RMD.N,Health Care,132
HNRG.OQ,Energy,133
LEVI.N,Consumer Discretionary,134
SLGN.N,Industrials,135
TNYA.OQ,Health Care,136
STGW.OQ,Consumer Discretionary,137
ORA.N,Utilities,138
LNTH.OQ,Health Care,139
RGEN.OQ,Health Care,140
NUVL.OQ,Health Care,141
MCO.N,Financials,142
ENPH.OQ,Energy,143
COLM.OQ,Consumer Discretionary,144
HSY.N,Consumer Staples,145
CGNX.OQ,Industrials,146
AAON.OQ,Industrials,147
HIBB.OQ,Consumer Discretionary,148
DORM.OQ,Consumer Discretionary,149
VRNS.OQ,Technology,150
MSM.N,Industrials,151
HUBS.N,Technology,152
CTS.N,Technology,153
MKC.N,Consumer Staples,154
EWTX.OQ,Health Care,155
BSM.N,Energy,156
ASLE.OQ,Industrials,157
WMG.OQ,Consumer Discretionary,158
PI.OQ,Technology,159
CVRX.OQ,Health Care,160
LEGN.OQ,Health Care,161
AVPT.OQ,Technology,162
AXON.OQ,Industrials,163
CRAI.OQ,Industrials,164
AGTI.N,Health Care,165
DLB.N,Technology,166
FIZZ.OQ,Consumer Staples,167
ASAN.N,Technology,168
JKS.N,Energy,169
NET.N,Technology,170
YUMC.N,Consumer Discretionary,171
YOU.N,Technology,172
OM.OQ,Health Care,173
SMG.N,Basic Materials,174
PLOW.N,Industrials,175
MMI.N,Real Estate,176
EVBG.OQ,Technology,177
TENB.OQ,Technology,178
AUDC.OQ,Telecommunications,179
UTZ.N,Consumer Staples,180
EVA.N,Energy,181
ZTS.N,Health Care,182
PRM.N,Basic Materials,183
