Instrument,ICB Industry name,Rank
AIRS.OQ,Health Care,1
TECK.N,Basic Materials,2
PSX.N,Energy,3
FCX.N,Basic Materials,4
COP.N,Energy,5
MPC.N,Energy,6
VLO.N,Energy,7
DVN.N,Energy,8
MRO.N,Energy,9
PBF.N,Energy,10
EDU.N,Consumer Discretionary,11
LZ.OQ,Industrials,12
CAT.N,Industrials,13
QRTEA.OQ,Consumer Discretionary,14
CVX.N,Energy,15
RIG.N,Energy,16
SHCR.OQ,Health Care,17
EQT.N,Energy,18
JWN.N,Consumer Discretionary,19
SWN.N,Energy,20
CRK.N,Energy,21
OVV.N,Energy,22
CTRA.N,Energy,23
SM.N,Energy,24
BG.N,Consumer Staples,25
EOG.N,Energy,26
SCCO.N,Basic Materials,27
M.N,Consumer Discretionary,28
BURL.N,Consumer Discretionary,29
ZETA.N,Technology,30
PXD.N,Energy,31
VRT.N,Technology,32
DK.N,Energy,33
JBL.N,Technology,34
KSS.N,Consumer Discretionary,35
RRC.N,Energy,36
PSFE.N,Industrials,37
AMRN.OQ,Health Care,38
WFRD.OQ,Energy,39
NTES.OQ,Consumer Discretionary,40
MGY.N,Energy,41
UNVR.N,Basic Materials,42
LAZR.OQ,Consumer Discretionary,43
OSW.OQ,Consumer Discretionary,44
AMD.OQ,Technology,45
VZIO.N,Consumer Discretionary,46
FANG.OQ,Energy,47
KOS.N,Energy,48
CLF.N,Basic Materials,49
BGRY.OQ,Industrials,50
COIN.OQ,Financials,51
MUR.N,Energy,52
CENX.OQ,Basic Materials,53
HAL.N,Energy,54
MOS.N,Basic Materials,55
LIDR.OQ,Industrials,56
ODP.OQ,Consumer Discretionary,57
EWCZ.OQ,Consumer Discretionary,58
AGCO.N,Industrials,59
PTRA.OQ,Industrials,60
DINO.N,Energy,61
DAR.N,Consumer Staples,62
X.N,Basic Materials,63
INT.N,Energy,64
NRDY.N,Consumer Discretionary,65
KRNT.OQ,Industrials,66
ABNB.OQ,Consumer Discretionary,67
DDS.N,Consumer Discretionary,68
CNX.N,Energy,69
GPRE.OQ,Energy,70
H.N,Consumer Discretionary,71
XOM.N,Energy,72
XOS.OQ,Industrials,73
QSI.OQ,Health Care,74
NUE.N,Basic Materials,75
NXPI.OQ,Technology,76
DOW.N,Basic Materials,77
CHX.OQ,Energy,78
CIVI.N,Energy,79
HL.N,Basic Materials,80
CRS.N,Basic Materials,81
MAR.OQ,Consumer Discretionary,82
VLD.N,Industrials,83
EVA.N,Energy,84
FTCH.N,Consumer Discretionary,85
BKNG.OQ,Consumer Discretionary,86
MRVL.OQ,Technology,87
PDCE.OQ,Energy,88
RYI.N,Basic Materials,89
VNOM.OQ,Energy,90
TRVG.OQ,Consumer Discretionary,91
ON.OQ,Technology,92
CE.N,Basic Materials,93
NABL.N,Technology,94
PUBM.OQ,Technology,95
WCC.N,Industrials,96
NKE.N,Consumer Discretionary,97
TX.N,Basic Materials,98
HLMN.OQ,Industrials,99
GNRC.N,Industrials,100
WDC.OQ,Technology,101
AVAH.OQ,Health Care,102
LBRT.N,Energy,103
CPE.N,Energy,104
SE.N,Technology,105
HLX.N,Energy,106
MQ.OQ,Industrials,107
VSCO.N,Consumer Discretionary,108
ALCO.OQ,Consumer Staples,109
CHRD.OQ,Energy,110
OI.N,Industrials,111
GEL.N,Energy,112
WTTR.N,Energy,113
MYPS.OQ,Consumer Discretionary,114
XRX.OQ,Technology,115
SLVM.N,Basic Materials,116
AVDX.OQ,Industrials,117
BHIL.N,Consumer Staples,118
SFIX.OQ,Consumer Discretionary,119
CPRI.N,Consumer Discretionary,120
SST.N,Technology,121
AXL.N,Consumer Discretionary,122
NVTS.OQ,Technology,123
RCL.N,Consumer Discretionary,124
RELY.OQ,Industrials,125
MGNI.OQ,Technology,126
SLCA.N,Basic Materials,127
SKIL.N,Industrials,128
TALO.N,Energy,129
SHLS.OQ,Energy,130
BODY.N,Technology,131
FL.N,Consumer Discretionary,132
ARHS.OQ,Consumer Discretionary,133
ADTH.OQ,Technology,134
VIPS.N,Consumer Discretionary,135
LYB.N,Basic Materials,136
STNE.OQ,Industrials,137
PUMP.N,Energy,138
NOG.N,Energy,139
BVS.OQ,Health Care,140
TWI.N,Industrials,141
SMCI.OQ,Technology,142
RES.N,Energy,143
SIG.N,Consumer Discretionary,144
REE.OQ,Consumer Discretionary,145
BIRD.OQ,Consumer Discretionary,146
AA.N,Basic Materials,147
ENVX.OQ,Industrials,148
EAF.N,Basic Materials,149
GT.OQ,Consumer Discretionary,150
EVLV.OQ,Industrials,151
CGNT.OQ,Technology,152
RH.N,Consumer Discretionary,153
MARA.OQ,Financials,154
CVI.N,Energy,155
