Instrument,ICB Industry name,Rank
HLX.N,Energy,1
TRVG.OQ,Consumer Discretionary,2
TPC.N,Industrials,3
BIG.N,Consumer Discretionary,4
WTTR.N,Energy,5
SCOR.OQ,Technology,6
MOD.N,Industrials,7
SAVE.N,Consumer Discretionary,8
GPRO.OQ,Consumer Discretionary,9
OIS.N,Energy,10
VFF.OQ,Consumer Staples,11
SPWH.OQ,Consumer Discretionary,12
DKS.N,Consumer Discretionary,13
CENX.OQ,Basic Materials,14
MTRX.OQ,Energy,15
CZR.OQ,Consumer Discretionary,16
GPRE.OQ,Energy,17
IHRT.OQ,Consumer Discretionary,18
MODG.N,Consumer Discretionary,19
HOUS.N,Real Estate,20
AIR.N,Industrials,21
ZUMZ.OQ,Consumer Discretionary,22
GES.N,Consumer Discretionary,23
LUV.N,Consumer Discretionary,24
LTHM.N,Basic Materials,25
HIBB.OQ,Consumer Discretionary,26
RAMP.N,Technology,27
SCVL.OQ,Consumer Discretionary,28
RBBN.OQ,Telecommunications,29
PENN.OQ,Consumer Discretionary,30
AA.N,Basic Materials,31
PDCO.OQ,Health Care,32
NCLH.N,Consumer Discretionary,33
VSTO.N,Consumer Discretionary,34
DDS.N,Consumer Discretionary,35
NVST.N,Health Care,36
PLCE.OQ,Consumer Discretionary,37
ALK.N,Consumer Discretionary,38
REZI.N,Industrials,39
NBR.N,Energy,40
HZO.N,Consumer Discretionary,41
RGS.N,Consumer Discretionary,42
EB.N,Technology,43
CMCO.OQ,Industrials,44
CLF.N,Basic Materials,45
AM.N,Energy,46
REVG.N,Industrials,47
HRTX.OQ,Health Care,48
FLR.N,Industrials,49
CVCO.OQ,Consumer Discretionary,50
RCL.N,Consumer Discretionary,51
UAL.OQ,Consumer Discretionary,52
ELF.N,Consumer Discretionary,53
PETQ.OQ,Health Care,54
GVA.N,Industrials,55
DY.N,Industrials,56
EVH.N,Health Care,57
SKX.N,Consumer Discretionary,58
WCC.N,Industrials,59
WSM.N,Consumer Discretionary,60
M.N,Consumer Discretionary,61
DECK.N,Consumer Discretionary,62
DBI.N,Consumer Discretionary,63
SE.N,Technology,64
HL.N,Basic Materials,65
OII.N,Energy,66
SXC.N,Energy,67
MRVL.OQ,Technology,68
MODV.OQ,Health Care,69
SPTN.OQ,Consumer Staples,70
CARS.N,Consumer Discretionary,71
CAR.OQ,Consumer Discretionary,72
WNC.N,Industrials,73
DNOW.N,Energy,74
SKY.N,Consumer Discretionary,75
FOXF.OQ,Consumer Discretionary,76
GLNG.OQ,Energy,77
DAL.N,Consumer Discretionary,78
KOS.N,Energy,79
HA.OQ,Consumer Discretionary,80
LEGH.OQ,Consumer Discretionary,81
CCL.N,Consumer Discretionary,82
NDLS.OQ,Consumer Discretionary,83
CNDT.OQ,Industrials,84
OLLI.OQ,Consumer Discretionary,85
NVGS.N,Industrials,86
EBIX.OQ,Technology,87
NEX.N,Energy,88
BJRI.OQ,Consumer Discretionary,89
AXL.N,Consumer Discretionary,90
KRNT.OQ,Industrials,91
AMWD.OQ,Industrials,92
SUM.N,Industrials,93
GPS.N,Consumer Discretionary,94
CAMP.OQ,Telecommunications,95
ROLL.OQ,Basic Materials,96
CDLX.OQ,Consumer Discretionary,97
SIG.N,Consumer Discretionary,98
INFN.OQ,Telecommunications,99
KE.OQ,Technology,100
TRIP.OQ,Consumer Discretionary,101
HSC.N,Utilities,102
RMAX.N,Real Estate,103
AGLE.OQ,Health Care,104
ODP.OQ,Consumer Discretionary,105
BKD.N,Health Care,106
THO.N,Consumer Discretionary,107
PSTG.N,Technology,108
MCRI.OQ,Consumer Discretionary,109
FATE.OQ,Health Care,110
LULU.OQ,Consumer Discretionary,111
JBLU.OQ,Consumer Discretionary,112
PRTS.OQ,Consumer Discretionary,113
GDEN.OQ,Consumer Discretionary,114
GPI.N,Consumer Discretionary,115
OVV.N,Energy,116
MGM.N,Consumer Discretionary,117
PLAY.OQ,Consumer Discretionary,118
SAH.N,Consumer Discretionary,119
RDFN.OQ,Real Estate,120
HI.N,Industrials,121
OSW.OQ,Consumer Discretionary,122
SEAS.N,Consumer Discretionary,123
SWBI.OQ,Consumer Discretionary,124
AVRO.OQ,Health Care,125
ENVA.N,Financials,126
ALB.N,Basic Materials,127
LYV.N,Consumer Discretionary,128
CEQP.N,Energy,129
HVT.N,Consumer Discretionary,130
ICFI.OQ,Industrials,131
FNKO.OQ,Consumer Discretionary,132
DFIN.N,Industrials,133
BYD.N,Consumer Discretionary,134
FIVE.OQ,Consumer Discretionary,135
DAN.N,Consumer Discretionary,136
KDNY.OQ,Health Care,137
RVLP.OQ,Health Care,138
ENLC.N,Energy,139
MOGa.N,Industrials,140
CIR.N,Industrials,141
SGRY.OQ,Health Care,142
MCS.N,Consumer Discretionary,143
SKYW.OQ,Consumer Discretionary,144
DCO.N,Industrials,145
APOG.OQ,Industrials,146
CNK.N,Consumer Discretionary,147
KMT.N,Industrials,148
RRR.OQ,Consumer Discretionary,149
ADVM.OQ,Health Care,150
MRSN.OQ,Health Care,151
KBR.N,Technology,152
CAL.N,Consumer Discretionary,153
JHG.N,Financials,154
ALGT.OQ,Consumer Discretionary,155
APPF.OQ,Technology,156
KAMN.N,Industrials,157
GEL.N,Energy,158
BLDR.N,Industrials,159
TX.N,Basic Materials,160
SSP.OQ,Consumer Discretionary,161
MCFT.OQ,Consumer Discretionary,162
SHO.N,Real Estate,163
ACM.N,Industrials,164
NTNX.OQ,Technology,165
USAC.N,Energy,166
WES.N,Energy,167
RH.N,Consumer Discretionary,168
NS.N,Energy,169
PRIM.OQ,Industrials,170
BBSI.OQ,Industrials,171
IIIN.N,Industrials,172
GCO.N,Consumer Discretionary,173
DRQ.N,Energy,174
DNLI.OQ,Health Care,175
CHDN.OQ,Consumer Discretionary,176
FND.N,Consumer Discretionary,177
EXPE.OQ,Consumer Discretionary,178
TPX.N,Consumer Discretionary,179
AROC.N,Energy,180
NTCT.OQ,Technology,181
MCK.N,Consumer Staples,182
ITT.N,Industrials,183
STRO.OQ,Health Care,184
SABR.OQ,Consumer Discretionary,185
TNET.N,Industrials,186
PGTI.N,Industrials,187
ULTA.OQ,Consumer Discretionary,188
CRS.N,Basic Materials,189
SM.N,Energy,190
OEC.N,Basic Materials,191
IGT.N,Consumer Discretionary,192
HARP.OQ,Health Care,193
CARG.OQ,Technology,194
OC.N,Industrials,195
AMOT.OQ,Industrials,196
PLOW.N,Industrials,197
WLDN.OQ,Industrials,198
EVRI.N,Consumer Discretionary,199
ALTR.OQ,Technology,200
LIND.OQ,Consumer Discretionary,201
CROX.OQ,Consumer Discretionary,202
XPO.N,Industrials,203
PRO.N,Technology,204
TRUE.OQ,Technology,205
KAR.N,Consumer Discretionary,206
GTLS.N,Industrials,207
UNVR.N,Basic Materials,208
BALY.N,Consumer Discretionary,209
SPB.N,Consumer Staples,210
BLD.N,Industrials,211
MHK.N,Industrials,212
BLMN.OQ,Consumer Discretionary,213
JBT.N,Industrials,214
TXT.N,Industrials,215
MTZ.N,Industrials,216
APPN.OQ,Technology,217
KOP.N,Basic Materials,218
CAKE.OQ,Consumer Discretionary,219
STRL.OQ,Industrials,220
STNE.OQ,Industrials,221
CBRL.OQ,Consumer Discretionary,222
MYRG.OQ,Industrials,223
XRAY.OQ,Health Care,224
ASTE.OQ,Industrials,225
ACA.N,Energy,226
DISH.OQ,Telecommunications,227
INT.N,Energy,228
CAAP.N,Industrials,229
HNI.N,Consumer Discretionary,230
RRC.N,Energy,231
COLM.OQ,Consumer Discretionary,232
TJX.N,Consumer Discretionary,233
VYNE.OQ,Health Care,234
HRI.N,Industrials,235
PAR.N,Technology,236
CERS.OQ,Health Care,237
TXRH.OQ,Consumer Discretionary,238
CBRE.N,Real Estate,239
DLTR.OQ,Consumer Discretionary,240
UFPI.OQ,Basic Materials,241
SEDG.OQ,Energy,242
IBP.N,Industrials,243
PARA.OQ,Consumer Discretionary,244
SXI.N,Industrials,245
PWR.N,Industrials,246
OPRA.OQ,Technology,247
UPLD.OQ,Technology,248
THR.N,Industrials,249
TALO.N,Energy,250
PINS.N,Technology,251
KTOS.OQ,Industrials,252
TRS.OQ,Industrials,253
SPOT.N,Consumer Discretionary,254
