Instrument,ICB Industry name,Rank
VRNA.OQ,Health Care,1
BQ.N,Consumer Discretionary,2
DADA.OQ,Technology,3
MLCO.OQ,Consumer Discretionary,4
BDSX.OQ,Health Care,5
YSG.N,Consumer Discretionary,6
KC.OQ,Technology,7
ABNB.OQ,Consumer Discretionary,8
CLB.N,Energy,9
HESM.N,Energy,10
ICAD.OQ,Health Care,11
ASND.OQ,Health Care,12
MANU.N,Consumer Discretionary,13
GTH.OQ,Health Care,14
DAL.N,Consumer Discretionary,15
FTHM.OQ,Real Estate,16
PRAX.OQ,Health Care,17
MTEM.OQ,Health Care,18
NOTV.OQ,Health Care,19
ALNY.OQ,Health Care,20
EXPE.OQ,Consumer Discretionary,21
QTRX.OQ,Health Care,22
VVI.N,Consumer Discretionary,23
KRTX.OQ,Health Care,24
SILK.OQ,Health Care,25
AGS.N,Consumer Discretionary,26
ALGS.OQ,Health Care,27
RCL.N,Consumer Discretionary,28
XPEV.N,Consumer Discretionary,29
CLPT.OQ,Health Care,30
VRCA.OQ,Health Care,31
TXG.OQ,Health Care,32
STOK.OQ,Health Care,33
SPOT.N,Consumer Discretionary,34
NIO.N,Consumer Discretionary,35
LIND.OQ,Consumer Discretionary,36
SWAV.OQ,Health Care,37
STIM.OQ,Health Care,38
VERI.OQ,Technology,39
ANGI.OQ,Consumer Discretionary,40
SE.N,Technology,41
SOL.N,Energy,42
PRO.N,Technology,43
FRPT.OQ,Consumer Staples,44
AGIO.OQ,Health Care,45
INTZ.OQ,Technology,46
EYPT.OQ,Health Care,47
UBER.N,Consumer Discretionary,48
BWXT.N,Industrials,49
NFE.OQ,Energy,50
RRR.OQ,Consumer Discretionary,51
NCNO.OQ,Technology,52
CIR.N,Industrials,53
VCEL.OQ,Health Care,54
JBT.N,Industrials,55
SPR.N,Industrials,56
BLI.OQ,Health Care,57
SIBN.OQ,Health Care,58
PTCT.OQ,Health Care,59
SRPT.OQ,Health Care,60
SCPL.OQ,Consumer Discretionary,61
XPEL.OQ,Consumer Discretionary,62
ALLK.OQ,Health Care,63
GOCO.OQ,Financials,64
ACAD.OQ,Health Care,65
DZSI.OQ,Telecommunications,66
BTAI.OQ,Health Care,67
CRMD.OQ,Health Care,68
RARE.OQ,Health Care,69
MASS.OQ,Health Care,70
OTRK.OQ,Health Care,71
VIAO.N,Technology,72
ARCO.N,Consumer Discretionary,73
ONDS.OQ,Consumer Discretionary,74
SRRK.OQ,Health Care,75
NGMS.OQ,Consumer Discretionary,76
TECH.OQ,Health Care,77
EVER.OQ,Technology,78
AMRX.N,Health Care,79
ARVN.OQ,Health Care,80
KTB.N,Consumer Discretionary,81
EVTC.N,Industrials,82
CYTK.OQ,Health Care,83
AVAV.OQ,Industrials,84
QUOT.N,Consumer Discretionary,85
INSP.N,Health Care,86
GRPN.OQ,Technology,87
SPRB.OQ,Health Care,88
SPNS.OQ,Technology,89
REKR.OQ,Industrials,90
CTLP.OQ,Industrials,91
RYI.N,Basic Materials,92
DSKE.OQ,Industrials,93
USAC.N,Energy,94
HGEN.OQ,Health Care,95
TRVN.OQ,Health Care,96
RETA.OQ,Health Care,97
RYTM.OQ,Health Care,98
PDD.OQ,Technology,99
OLN.N,Basic Materials,100
MCFT.OQ,Consumer Discretionary,101
KYMR.OQ,Health Care,102
WWW.N,Consumer Discretionary,103
NSP.N,Industrials,104
QURE.OQ,Health Care,105
NEWR.N,Technology,106
OOMA.N,Telecommunications,107
AFYA.OQ,Consumer Discretionary,108
MTN.N,Consumer Discretionary,109
LVS.N,Consumer Discretionary,110
UAL.OQ,Consumer Discretionary,111
PLOW.N,Industrials,112
RVNC.OQ,Health Care,113
BBIO.OQ,Health Care,114
LVO.OQ,Consumer Discretionary,115
OEC.N,Basic Materials,116
HEI.N,Industrials,117
XNCR.OQ,Health Care,118
LSTR.OQ,Industrials,119
SHC.OQ,Health Care,120
PTVE.OQ,Industrials,121
ARKO.OQ,Consumer Discretionary,122
SRI.N,Consumer Discretionary,123
SKLZ.N,Technology,124
CAPL.N,Energy,125
ARCE.OQ,Consumer Discretionary,126
OLMA.OQ,Health Care,127
BRP.OQ,Financials,128
DSGR.OQ,Industrials,129
VITL.OQ,Consumer Staples,130
NRIX.OQ,Health Care,131
NS.N,Energy,132
PEGA.OQ,Technology,133
PGNY.OQ,Health Care,134
SP.OQ,Industrials,135
MGTA.OQ,Health Care,136
DCPH.OQ,Health Care,137
WHD.N,Energy,138
ENTG.OQ,Technology,139
CTSO.OQ,Health Care,140
CHDN.OQ,Consumer Discretionary,141
GAN.OQ,Technology,142
WST.N,Health Care,143
RDNT.OQ,Health Care,144
MTLS.OQ,Technology,145
LUV.N,Consumer Discretionary,146
AAON.OQ,Industrials,147
MED.N,Consumer Staples,148
LFUS.OQ,Industrials,149
HAL.N,Energy,150
TLS.OQ,Technology,151
OXM.N,Consumer Discretionary,152
AKRO.OQ,Health Care,153
NLTX.OQ,Health Care,154
INVE.OQ,Technology,155
CLSD.OQ,Health Care,156
CVLT.OQ,Technology,157
INSM.OQ,Health Care,158
WIX.OQ,Technology,159
IRTC.OQ,Health Care,160
CAMP.OQ,Telecommunications,161
PI.OQ,Technology,162
VAPO.N,Health Care,163
ARLO.N,Consumer Discretionary,164
ITCI.OQ,Health Care,165
LXRX.OQ,Health Care,166
BRKR.OQ,Health Care,167
EAR.OQ,Health Care,168
RADA.OQ,Industrials,169
ITRN.OQ,Industrials,170
MRSN.OQ,Health Care,171
ODFL.OQ,Industrials,172
AZTA.OQ,Health Care,173
PARR.N,Energy,174
HEAR.OQ,Consumer Discretionary,175
ENSG.OQ,Health Care,176
PODD.OQ,Health Care,177
OXY.N,Energy,178
ALGM.OQ,Technology,179
PWFL.OQ,Telecommunications,180
