Instrument,ICB Industry name,Rank
EDU.N,Consumer Discretionary,1
F.N,Consumer Discretionary,2
BTU.N,Energy,3
X.N,Basic Materials,4
CEIX.N,Energy,5
T.N,Telecommunications,6
INTC.OQ,Technology,7
ETRN.N,Energy,8
DSX.N,Industrials,9
RIG.N,Energy,10
PLBY.OQ,Consumer Staples,11
PBF.N,Energy,12
DISH.OQ,Telecommunications,13
TMST.N,Basic Materials,14
SLCA.N,Basic Materials,15
CNDT.OQ,Industrials,16
METC.OQ,Energy,17
OPK.OQ,Health Care,18
CPS.N,Consumer Discretionary,19
GT.OQ,Consumer Discretionary,20
CRK.N,Energy,21
DHT.N,Industrials,22
CPE.N,Energy,23
EQT.N,Energy,24
MU.OQ,Technology,25
GEO.N,Real Estate,26
LPG.N,Industrials,27
LGFa.N,Consumer Discretionary,28
TLRY.OQ,Health Care,29
WBD.OQ,Consumer Discretionary,30
RRC.N,Energy,31
KNOP.N,Industrials,32
QRTEA.OQ,Consumer Discretionary,33
XRX.OQ,Technology,34
DK.N,Energy,35
TX.N,Basic Materials,36
NBR.N,Energy,37
TNK.N,Industrials,38
SM.N,Energy,39
TME.N,Consumer Discretionary,40
MARA.OQ,Financials,41
UNFI.N,Consumer Staples,42
SNDL.OQ,Health Care,43
TTMI.OQ,Technology,44
NAT.N,Industrials,45
RBBN.OQ,Telecommunications,46
HPE.N,Technology,47
PARA.OQ,Consumer Discretionary,48
CSCO.OQ,Telecommunications,49
NETI.N,Industrials,50
TECK.N,Basic Materials,51
RAD.N,Consumer Staples,52
BRY.OQ,Energy,53
ADNT.N,Consumer Discretionary,54
UFI.N,Basic Materials,55
KR.N,Consumer Staples,56
TGH.N,Industrials,57
HA.OQ,Consumer Discretionary,58
PCT.OQ,Industrials,59
TAP.N,Consumer Staples,60
EPC.N,Consumer Staples,61
AMR.N,Energy,62
HLX.N,Energy,63
IPI.N,Basic Materials,64
KAR.N,Consumer Discretionary,65
PLAB.OQ,Technology,66
CXW.N,Industrials,67
CMTL.OQ,Telecommunications,68
WDC.OQ,Technology,69
TROX.N,Basic Materials,70
CLF.N,Basic Materials,71
WFRD.OQ,Energy,72
WBA.OQ,Consumer Staples,73
JHG.N,Financials,74
PFE.N,Health Care,75
STLD.OQ,Basic Materials,76
SCSC.OQ,Technology,77
ENVA.N,Financials,78
PKOH.OQ,Industrials,79
CNX.N,Energy,80
SKYW.OQ,Consumer Discretionary,81
THS.N,Consumer Staples,82
CMCSA.OQ,Telecommunications,83
CLVT.N,Technology,84
MX.N,Technology,85
SAVE.N,Consumer Discretionary,86
DXC.N,Technology,87
CRS.N,Basic Materials,88
MOS.N,Basic Materials,89
GOSS.OQ,Health Care,90
KE.OQ,Technology,91
FCX.N,Basic Materials,92
GCI.N,Consumer Discretionary,93
VSEC.OQ,Industrials,94
WCC.N,Industrials,95
KHC.OQ,Consumer Staples,96
DINO.N,Energy,97
DAN.N,Consumer Discretionary,98
ENOV.N,Health Care,99
REX.N,Energy,100
GEVO.OQ,Energy,101
FTI.N,Energy,102
TSLA.OQ,Consumer Discretionary,103
KRP.N,Energy,104
KN.N,Consumer Discretionary,105
AMZN.OQ,Consumer Discretionary,106
NVGS.N,Industrials,107
XPER.OQ,Technology,108
CVI.N,Energy,109
TRUE.OQ,Technology,110
GPRE.OQ,Energy,111
AMEH.OQ,Health Care,112
CMC.N,Basic Materials,113
INO.OQ,Health Care,114
TWI.N,Industrials,115
CNK.N,Consumer Discretionary,116
PACK.N,Industrials,117
TALO.N,Energy,118
GNK.N,Industrials,119
SATS.OQ,Telecommunications,120
VZ.N,Telecommunications,121
FSR.N,Consumer Discretionary,122
RYAM.N,Basic Materials,123
NPO.N,Industrials,124
SMCI.OQ,Technology,125
MHK.N,Industrials,126
PRDO.OQ,Consumer Discretionary,127
GHC.N,Consumer Discretionary,128
FCEL.OQ,Energy,129
OIS.N,Energy,130
GFF.N,Industrials,131
CNNE.N,Financials,132
ACA.N,Energy,133
WAB.N,Industrials,134
NVST.N,Health Care,135
NUE.N,Basic Materials,136
DNOW.N,Energy,137
CIVI.N,Energy,138
TPC.N,Industrials,139
NEXA.N,Basic Materials,140
SB.N,Industrials,141
HAYN.OQ,Basic Materials,142
INSW.N,Industrials,143
IFF.N,Basic Materials,144
AM.N,Energy,145
WGO.N,Consumer Discretionary,146
CENX.OQ,Basic Materials,147
HP.N,Energy,148
HOG.N,Consumer Discretionary,149
FLL.OQ,Consumer Discretionary,150
ARW.N,Technology,151
ASIX.N,Basic Materials,152
MTW.N,Industrials,153
NX.N,Industrials,154
KMI.N,Energy,155
BV.N,Industrials,156
XPRO.N,Energy,157
SCHN.OQ,Basic Materials,158
AMAT.OQ,Technology,159
NEE.N,Utilities,160
MPAA.OQ,Consumer Discretionary,161
CRTO.OQ,Technology,162
SUM.N,Industrials,163
DGII.OQ,Telecommunications,164
PCG.N,Utilities,165
SANM.OQ,Technology,166
GTES.N,Industrials,167
ACLS.OQ,Technology,168
RS.N,Basic Materials,169
KDNY.OQ,Health Care,170
MEI.N,Technology,171
CEQP.N,Energy,172
RMBS.OQ,Technology,173
R.N,Industrials,174
SBOW.N,Energy,175
MCS.N,Consumer Discretionary,176
RIOT.OQ,Financials,177
MOD.N,Industrials,178
UCTT.OQ,Technology,179
UNVR.N,Basic Materials,180
BLUE.OQ,Health Care,181
CCL.N,Consumer Discretionary,182
PTEN.OQ,Energy,183
HZO.N,Consumer Discretionary,184
CNTY.OQ,Consumer Discretionary,185
LSAK.OQ,Industrials,186
FDP.N,Consumer Staples,187
FLR.N,Industrials,188
FLEX.OQ,Technology,189
DHX.N,Industrials,190
ARNC.N,Basic Materials,191
QIWI.OQ,Industrials,192
CVLG.OQ,Industrials,193
VSH.N,Technology,194
SSP.OQ,Consumer Discretionary,195
ESI.N,Basic Materials,196
MAXN.OQ,Energy,197
GLT.N,Basic Materials,198
DYN.OQ,Health Care,199
AOSL.OQ,Technology,200
HYLN.N,Industrials,201
PRTA.OQ,Health Care,202
PRGO.N,Health Care,203
ATRO.OQ,Industrials,204
VST.N,Utilities,205
HUN.N,Basic Materials,206
BGS.N,Consumer Staples,207
TDS.N,Telecommunications,208
AVT.OQ,Technology,209
CPLP.OQ,Industrials,210
CODI.N,Financials,211
PTGX.OQ,Health Care,212
VSTO.N,Consumer Discretionary,213
ET.N,Energy,214
LHX.N,Industrials,215
ALLO.OQ,Health Care,216
CHPT.N,Energy,217
ICFI.OQ,Industrials,218
CSV.N,Consumer Discretionary,219
PLTR.N,Technology,220
APG.N,Industrials,221
SFM.OQ,Consumer Staples,222
ACCO.N,Consumer Staples,223
AVD.N,Basic Materials,224
CAAP.N,Industrials,225
VREX.OQ,Health Care,226
SMP.N,Consumer Discretionary,227
CACI.N,Technology,228
PSX.N,Energy,229
NSIT.OQ,Technology,230
CHX.OQ,Energy,231
DOYU.OQ,Technology,232
GOGL.OQ,Industrials,233
OPEN.OQ,Real Estate,234
ASH.N,Basic Materials,235
HOUS.N,Real Estate,236
AAPL.OQ,Technology,237
ALEX.N,Real Estate,238
DIS.N,Consumer Discretionary,239
LEA.N,Consumer Discretionary,240
KOS.N,Energy,241
GPI.N,Consumer Discretionary,242
PLXS.OQ,Technology,243
PGTI.N,Industrials,244
SFL.N,Industrials,245
NR.N,Energy,246
MTZ.N,Industrials,247
LUMN.N,Telecommunications,248
LYB.N,Basic Materials,249
NCLH.N,Consumer Discretionary,250
HSC.N,Utilities,251
AXL.N,Consumer Discretionary,252
JKS.N,Energy,253
HCCI.OQ,Utilities,254
WLK.N,Basic Materials,255
NTGR.OQ,Telecommunications,256
DLX.N,Industrials,257
AIR.N,Industrials,258
DNMR.N,Industrials,259
NWPX.OQ,Basic Materials,260
ESE.N,Industrials,261
ON.OQ,Technology,262
PAA.OQ,Energy,263
BBW.N,Consumer Discretionary,264
NFLX.OQ,Consumer Discretionary,265
REPL.OQ,Health Care,266
NKTR.OQ,Health Care,267
CMCO.OQ,Industrials,268
SHO.N,Real Estate,269
STRL.OQ,Industrials,270
TGLS.N,Industrials,271
III.OQ,Industrials,272
VTRS.OQ,Health Care,273
AVNS.N,Health Care,274
USM.N,Telecommunications,275
ANAB.OQ,Health Care,276
REZI.N,Industrials,277
NVT.N,Industrials,278
AGR.N,Utilities,279
EVC.N,Consumer Discretionary,280
KAMN.N,Industrials,281
BKR.OQ,Energy,282
ALCO.OQ,Consumer Staples,283
AMK.N,Financials,284
WKHS.OQ,Industrials,285
RUSHA.OQ,Consumer Discretionary,286
ANNX.OQ,Health Care,287
BKD.N,Health Care,288
WNC.N,Industrials,289
TAL.N,Consumer Discretionary,290
VSAT.OQ,Telecommunications,291
DD.N,Industrials,292
HAIN.OQ,Consumer Staples,293
PSN.N,Technology,294
ABM.N,Industrials,295
DDD.N,Technology,296
LNTH.OQ,Health Care,297
WETF.OQ,Financials,298
APOG.OQ,Industrials,299
TDOC.N,Health Care,300
MMM.N,Industrials,301
PATK.OQ,Industrials,302
ANDE.OQ,Consumer Staples,303
SEM.N,Health Care,304
AKRO.OQ,Health Care,305
MDT.N,Health Care,306
CNC.N,Health Care,307
CALM.OQ,Consumer Staples,308
ASTE.OQ,Industrials,309
CAT.N,Industrials,310
AVNT.N,Basic Materials,311
QCOM.OQ,Technology,312
TH.OQ,Industrials,313
HCC.N,Energy,314
LILA.OQ,Telecommunications,315
SAGE.OQ,Health Care,316
BIO.N,Health Care,317
AVNW.OQ,Telecommunications,318
TEL.N,Technology,319
KDP.OQ,Consumer Staples,320
AA.N,Basic Materials,321
KLIC.OQ,Technology,322
TILE.OQ,Consumer Discretionary,323
WTTR.N,Energy,324
OPRA.OQ,Technology,325
OVV.N,Energy,326
SPTN.OQ,Consumer Staples,327
COTY.N,Consumer Discretionary,328
VFF.OQ,Consumer Staples,329
OII.N,Energy,330
UFPI.OQ,Basic Materials,331
RLAY.OQ,Health Care,332
MNRO.OQ,Consumer Discretionary,333
HOOD.OQ,Financials,334
FHI.N,Financials,335
HUBG.OQ,Industrials,336
MRO.N,Energy,337
CSX.OQ,Industrials,338
ICLK.OQ,Consumer Discretionary,339
KBR.N,Technology,340
CMRE.N,Industrials,341
NOVA.N,Utilities,342
FSLR.OQ,Energy,343
GTLS.N,Industrials,344
INGR.N,Consumer Staples,345
PBH.N,Health Care,346
CHUY.OQ,Consumer Discretionary,347
IHRT.OQ,Consumer Discretionary,348
NWN.N,Utilities,349
NOC.N,Industrials,350
RGP.OQ,Industrials,351
UEIC.OQ,Consumer Discretionary,352
EBAY.OQ,Consumer Discretionary,353
ELAN.N,Health Care,354
PARR.N,Energy,355
AMPH.OQ,Health Care,356
BGFV.OQ,Consumer Discretionary,357
MOGa.N,Industrials,358
TSN.N,Consumer Staples,359
VPG.N,Industrials,360
JBLU.OQ,Consumer Discretionary,361
VRA.OQ,Consumer Discretionary,362
ORCL.N,Technology,363
MTRN.N,Basic Materials,364
RMAX.N,Real Estate,365
MRVL.OQ,Technology,366
MUR.N,Energy,367
POST.N,Consumer Staples,368
FLWS.OQ,Consumer Discretionary,369
EBS.N,Health Care,370
ALG.N,Industrials,371
PLUS.OQ,Technology,372
LPX.N,Industrials,373
NVEE.OQ,Industrials,374
BIG.N,Consumer Discretionary,375
VLO.N,Energy,376
ANIP.OQ,Health Care,377
GPRO.OQ,Consumer Discretionary,378
ORA.N,Utilities,379
EBIX.OQ,Technology,380
DOW.N,Basic Materials,381
BIIB.OQ,Health Care,382
SJM.N,Consumer Staples,383
SGC.OQ,Consumer Discretionary,384
PUMP.N,Energy,385
UTHR.OQ,Health Care,386
CVX.N,Energy,387
TKR.N,Basic Materials,388
MATW.OQ,Consumer Discretionary,389
ACHC.OQ,Health Care,390
IBM.N,Technology,391
THO.N,Consumer Discretionary,392
BNGO.OQ,Health Care,393
MERC.OQ,Basic Materials,394
GIII.OQ,Consumer Discretionary,395
SBLK.OQ,Industrials,396
ITGR.N,Health Care,397
KRO.N,Industrials,398
SMPL.OQ,Consumer Staples,399
AZEK.N,Industrials,400
META.OQ,Technology,401
PRIM.OQ,Industrials,402
CTRN.OQ,Consumer Discretionary,403
NGL.N,Energy,404
WRK.N,Industrials,405
FULC.OQ,Health Care,406
RTX.N,Industrials,407
CVS.N,Consumer Staples,408
PTON.OQ,Consumer Discretionary,409
BLDR.N,Industrials,410
SGH.OQ,Technology,411
FANG.OQ,Energy,412
JELD.N,Industrials,413
WIRE.OQ,Industrials,414
DGX.N,Health Care,415
KO.N,Consumer Staples,416
B.N,Industrials,417
MODG.N,Consumer Discretionary,418
EVH.N,Health Care,419
RRX.N,Industrials,420
LBRT.N,Energy,421
