Instrument,ICB Industry name,Rank
AAPL.OQ,Technology,1
NVDA.OQ,Technology,2
GOOGL.OQ,Technology,3
MSFT.OQ,Technology,4
PDD.OQ,Technology,5
V.N,Industrials,6
LLY.N,Health Care,7
AVGO.OQ,Technology,8
MA.N,Industrials,9
CSCO.OQ,Telecommunications,10
TSLA.OQ,Consumer Discretionary,11
HD.N,Consumer Discretionary,12
TMO.N,Health Care,13
AMGN.OQ,Health Care,14
DHR.N,Health Care,15
LIN.N,Basic Materials,16
AMZN.OQ,Consumer Discretionary,17
CAT.N,Industrials,18
META.OQ,Technology,19
JNJ.N,Health Care,20
MRK.N,Health Care,21
PG.N,Consumer Staples,22
TJX.N,Consumer Discretionary,23
PCG.N,Utilities,24
ADBE.OQ,Technology,25
CRM.N,Technology,26
NFLX.OQ,Consumer Discretionary,27
IBM.N,Technology,28
MPC.N,Energy,29
PEP.OQ,Consumer Staples,30
AMAT.OQ,Technology,31
XOM.N,Energy,32
KO.N,Consumer Staples,33
VNET.OQ,Technology,34
VMW.N,Technology,35
HON.OQ,Industrials,36
ACN.N,Industrials,37
WMT.N,Consumer Discretionary,38
EMR.N,Industrials,39
GPN.N,Industrials,40
SYK.N,Health Care,41
COP.N,Energy,42
MMC.N,Financials,43
INTU.OQ,Technology,44
SPGI.N,Financials,45
BDX.N,Health Care,46
ORCL.N,Technology,47
IR.N,Industrials,48
CVX.N,Energy,49
BKNG.OQ,Consumer Discretionary,50
VST.N,Utilities,51
LMT.N,Industrials,52
ZTS.N,Health Care,53
CPNG.N,Consumer Discretionary,54
INTC.OQ,Technology,55
UNP.N,Industrials,56
MAR.OQ,Consumer Discretionary,57
ABBV.N,Health Care,58
GILD.OQ,Health Care,59
EQIX.OQ,Real Estate,60
PH.N,Industrials,61
PFE.N,Health Care,62
CHTR.OQ,Telecommunications,63
BMY.N,Health Care,64
NKE.N,Consumer Discretionary,65
URI.N,Industrials,66
PSX.N,Energy,67
ABT.N,Health Care,68
SHW.N,Industrials,69
FDX.N,Industrials,70
TXN.OQ,Technology,71
MDLZ.OQ,Consumer Staples,72
PXD.N,Energy,73
CEG.OQ,Utilities,74
BKR.OQ,Energy,75
CTSH.OQ,Technology,76
TME.N,Consumer Discretionary,77
UPS.N,Industrials,78
ROST.OQ,Consumer Discretionary,79
EOG.N,Energy,80
BSX.N,Health Care,81
KD.N,Technology,82
MU.OQ,Technology,83
CDW.OQ,Technology,84
AMT.N,Real Estate,85
ATVI.OQ,Consumer Discretionary,86
NOC.N,Industrials,87
WM.N,Utilities,88
HES.N,Energy,89
MMM.N,Industrials,90
TT.N,Industrials,91
ECL.N,Basic Materials,92
APH.N,Technology,93
FLT.N,Industrials,94
NDAQ.OQ,Financials,95
CL.N,Consumer Staples,96
USM.N,Telecommunications,97
UBER.N,Consumer Discretionary,98
APD.N,Basic Materials,99
TDS.N,Telecommunications,100
RTX.N,Industrials,101
F.N,Consumer Discretionary,102
KMB.N,Consumer Staples,103
