Instrument,ICB Industry name,Rank
BABA.N,Consumer Discretionary,1
TLRY.OQ,Health Care,2
SNDL.OQ,Health Care,3
PDD.OQ,Technology,4
FCEL.OQ,Energy,5
VIPS.N,Consumer Discretionary,6
SOLO.OQ,Consumer Discretionary,7
BGFV.OQ,Consumer Discretionary,8
RIG.N,Energy,9
OPEN.OQ,Real Estate,10
RRC.N,Energy,11
PBF.N,Energy,12
TDOC.N,Health Care,13
LAZR.OQ,Consumer Discretionary,14
X.N,Basic Materials,15
QD.N,Financials,16
DM.N,Industrials,17
VRM.OQ,Technology,18
HLX.N,Energy,19
DOYU.OQ,Technology,20
WBD.OQ,Consumer Discretionary,21
VFF.OQ,Consumer Staples,22
LGFa.N,Consumer Discretionary,23
VSAT.OQ,Telecommunications,24
PAA.OQ,Energy,25
DISH.OQ,Telecommunications,26
WOOF.OQ,Consumer Discretionary,27
HP.N,Energy,28
GEVO.OQ,Energy,29
LUMN.N,Telecommunications,30
CPE.N,Energy,31
FTI.N,Energy,32
SM.N,Energy,33
ET.N,Energy,34
EQT.N,Energy,35
GEO.N,Real Estate,36
PTEN.OQ,Energy,37
JMIA.N,Technology,38
FSLY.N,Technology,39
WKHS.OQ,Industrials,40
AMWL.N,Health Care,41
SABR.OQ,Consumer Discretionary,42
BNGO.OQ,Health Care,43
NVTA.N,Health Care,44
ATVI.OQ,Consumer Discretionary,45
RES.N,Energy,46
TME.N,Consumer Discretionary,47
ANF.N,Consumer Discretionary,48
REKR.OQ,Industrials,49
CNX.N,Energy,50
PYPL.OQ,Industrials,51
NUVA.OQ,Health Care,52
SEM.N,Health Care,53
CCL.N,Consumer Discretionary,54
PARA.OQ,Consumer Discretionary,55
HOUS.N,Real Estate,56
BBY.N,Consumer Discretionary,57
DNMR.N,Industrials,58
PSX.N,Energy,59
GPRO.OQ,Consumer Discretionary,60
KSS.N,Consumer Discretionary,61
GT.OQ,Consumer Discretionary,62
SFIX.OQ,Consumer Discretionary,63
TH.OQ,Industrials,64
JBLU.OQ,Consumer Discretionary,65
LPSN.OQ,Technology,66
BYND.OQ,Consumer Staples,67
DASH.N,Technology,68
MCS.N,Consumer Discretionary,69
ZM.OQ,Technology,70
CRK.N,Energy,71
BV.N,Industrials,72
NCLH.N,Consumer Discretionary,73
SPCE.N,Industrials,74
ZEPP.N,Consumer Discretionary,75
FL.N,Consumer Discretionary,76
GPS.N,Consumer Discretionary,77
BIGC.OQ,Technology,78
PRPL.OQ,Consumer Discretionary,79
PRGO.N,Health Care,80
JWN.N,Consumer Discretionary,81
DKNG.OQ,Consumer Discretionary,82
QRTEA.OQ,Consumer Discretionary,83
PDCE.OQ,Energy,84
CRS.N,Basic Materials,85
VTRS.OQ,Health Care,86
NKTR.OQ,Health Care,87
TAP.N,Consumer Staples,88
VLO.N,Energy,89
STNE.OQ,Industrials,90
M.N,Consumer Discretionary,91
XOM.N,Energy,92
MRO.N,Energy,93
FOXA.OQ,Consumer Discretionary,94
URBN.OQ,Consumer Discretionary,95
UTZ.N,Consumer Staples,96
KURA.OQ,Health Care,97
MATV.N,Basic Materials,98
GDOT.N,Industrials,99
NXST.OQ,Consumer Discretionary,100
LYFT.OQ,Consumer Discretionary,101
KHC.OQ,Consumer Staples,102
CDLX.OQ,Consumer Discretionary,103
BMY.N,Health Care,104
DQ.N,Basic Materials,105
HYLN.N,Industrials,106
RPAY.OQ,Industrials,107
BKD.N,Health Care,108
CNSL.OQ,Telecommunications,109
API.OQ,Technology,110
SHO.N,Real Estate,111
CHX.OQ,Energy,112
TPIC.OQ,Energy,113
MA.N,Industrials,114
CLNE.OQ,Consumer Discretionary,115
NOV.N,Energy,116
V.N,Industrials,117
BLFS.OQ,Health Care,118
CRNC.OQ,Technology,119
NEXA.N,Basic Materials,120
SAVE.N,Consumer Discretionary,121
ELAN.N,Health Care,122
ONDS.OQ,Consumer Discretionary,123
PERI.OQ,Technology,124
AKRO.OQ,Health Care,125
TGH.N,Industrials,126
SWI.N,Technology,127
INSW.N,Industrials,128
BILI.OQ,Technology,129
RIOT.OQ,Financials,130
CENX.OQ,Basic Materials,131
WRK.N,Industrials,132
MPAA.OQ,Consumer Discretionary,133
CIDM.OQ,Consumer Discretionary,134
SKYW.OQ,Consumer Discretionary,135
TGTX.OQ,Health Care,136
MASS.OQ,Health Care,137
MLCO.OQ,Consumer Discretionary,138
LPRO.OQ,Financials,139
META.OQ,Technology,140
BNED.N,Consumer Discretionary,141
CEQP.N,Energy,142
LBRT.N,Energy,143
SFT.OQ,Consumer Discretionary,144
MGNI.OQ,Technology,145
CLF.N,Basic Materials,146
XPRO.N,Energy,147
IHRT.OQ,Consumer Discretionary,148
ARMK.N,Consumer Discretionary,149
FLWS.OQ,Consumer Discretionary,150
HA.OQ,Consumer Discretionary,151
CVI.N,Energy,152
EA.OQ,Consumer Discretionary,153
PINS.N,Technology,154
RYTM.OQ,Health Care,155
HIBB.OQ,Consumer Discretionary,156
PLTR.N,Technology,157
PSNL.OQ,Health Care,158
EB.N,Technology,159
HXL.N,Basic Materials,160
TIGO.OQ,Telecommunications,161
FLT.N,Industrials,162
GAN.OQ,Technology,163
TDS.N,Telecommunications,164
MOS.N,Basic Materials,165
DBI.N,Consumer Discretionary,166
CNK.N,Consumer Discretionary,167
GM.N,Consumer Discretionary,168
RLAY.OQ,Health Care,169
MOMO.OQ,Technology,170
RYAM.N,Basic Materials,171
UBER.N,Consumer Discretionary,172
SPR.N,Industrials,173
BIG.N,Consumer Discretionary,174
VRAY.OQ,Health Care,175
DDD.N,Technology,176
IIIV.OQ,Industrials,177
UAL.OQ,Consumer Discretionary,178
NR.N,Energy,179
CNDT.OQ,Industrials,180
HYFM.OQ,Industrials,181
YNDX.OQ,Technology,182
RRGB.OQ,Consumer Discretionary,183
TRVG.OQ,Consumer Discretionary,184
CVLG.OQ,Industrials,185
CNTY.OQ,Consumer Discretionary,186
BTAI.OQ,Health Care,187
TKR.N,Basic Materials,188
GRPN.OQ,Technology,189
AVIR.OQ,Health Care,190
MRSN.OQ,Health Care,191
KE.OQ,Technology,192
MESA.OQ,Consumer Discretionary,193
SKLZ.N,Technology,194
OIS.N,Energy,195
TNK.N,Industrials,196
SRRK.OQ,Health Care,197
ORIC.OQ,Health Care,198
PBI.N,Industrials,199
TWI.N,Industrials,200
APPN.OQ,Technology,201
WIX.OQ,Technology,202
ADSK.OQ,Technology,203
UPLD.OQ,Technology,204
XL.N,Consumer Discretionary,205
TPC.N,Industrials,206
GEF.N,Industrials,207
ARNC.N,Basic Materials,208
COTY.N,Consumer Discretionary,209
CRTO.OQ,Technology,210
AIR.N,Industrials,211
ACHC.OQ,Health Care,212
QNCX.OQ,Health Care,213
CAKE.OQ,Consumer Discretionary,214
ECVT.N,Basic Materials,215
VERI.OQ,Technology,216
SATS.OQ,Telecommunications,217
BLI.OQ,Health Care,218
GE.N,Industrials,219
NRIX.OQ,Health Care,220
GOOGL.OQ,Technology,221
AGCO.N,Industrials,222
UPWK.OQ,Technology,223
HQY.OQ,Health Care,224
DCO.N,Industrials,225
TRIP.OQ,Consumer Discretionary,226
OPRA.OQ,Technology,227
PLCE.OQ,Consumer Discretionary,228
OSTK.OQ,Consumer Discretionary,229
RVMD.OQ,Health Care,230
MATX.N,Industrials,231
KPTI.OQ,Health Care,232
OLN.N,Basic Materials,233
LSAK.OQ,Industrials,234
SBOW.N,Energy,235
DAR.N,Consumer Staples,236
WES.N,Energy,237
OXY.N,Energy,238
INTC.OQ,Technology,239
ACMR.OQ,Technology,240
SLQT.N,Consumer Discretionary,241
MGM.N,Consumer Discretionary,242
FCFS.OQ,Financials,243
NVST.N,Health Care,244
ALPN.OQ,Health Care,245
MARA.OQ,Financials,246
GLNG.OQ,Energy,247
SOL.N,Energy,248
MOGa.N,Industrials,249
NBR.N,Energy,250
LIND.OQ,Consumer Discretionary,251
SDGR.OQ,Technology,252
