Instrument,ICB Industry name,Rank
DHR.N,Health Care,1
MNST.OQ,Consumer Staples,2
EW.N,Health Care,3
EDU.N,Consumer Discretionary,4
TRVG.OQ,Consumer Discretionary,5
NVDA.OQ,Technology,6
INCY.OQ,Health Care,7
CSGP.OQ,Real Estate,8
BSM.N,Energy,9
HUYA.N,Technology,10
ADPT.OQ,Health Care,11
YY.OQ,Technology,12
SNDR.N,Industrials,13
MRTN.OQ,Industrials,14
HESM.N,Energy,15
GOGL.OQ,Industrials,16
AIU.N,Consumer Discretionary,17
CLNE.OQ,Consumer Discretionary,18
SY.OQ,Health Care,19
CPRT.OQ,Consumer Discretionary,20
IEX.N,Industrials,21
ISRG.OQ,Health Care,22
ILMN.OQ,Health Care,23
NKE.N,Consumer Discretionary,24
BPMC.OQ,Health Care,25
DQ.N,Basic Materials,26
TME.N,Consumer Discretionary,27
SITM.OQ,Technology,28
HTLD.OQ,Industrials,29
CLDX.OQ,Health Care,30
CNTG.OQ,Health Care,31
APD.N,Basic Materials,32
HEI.N,Industrials,33
GPRK.N,Energy,34
STRO.OQ,Health Care,35
HEP.N,Energy,36
VIR.OQ,Health Care,37
FVRR.N,Technology,38
ALT.OQ,Health Care,39
BKI.N,Technology,40
META.OQ,Technology,41
XPRO.N,Energy,42
RVLP.OQ,Health Care,43
ATVI.OQ,Consumer Discretionary,44
MSM.N,Industrials,45
ATEN.N,Technology,46
WST.N,Health Care,47
WM.N,Utilities,48
UTHR.OQ,Health Care,49
HOLX.OQ,Health Care,50
SHOP.N,Technology,51
STE.N,Health Care,52
ITW.N,Industrials,53
ANSS.OQ,Technology,54
UI.N,Telecommunications,55
SYK.N,Health Care,56
PKG.N,Industrials,57
ZG.OQ,Real Estate,58
VEEV.N,Health Care,59
DLB.N,Technology,60
SHYF.OQ,Industrials,61
BCOR.OQ,Financials,62
GTES.N,Industrials,63
PGNY.OQ,Health Care,64
APH.N,Technology,65
CTSH.OQ,Technology,66
IIIN.N,Industrials,67
ODFL.OQ,Industrials,68
RMD.N,Health Care,69
NEM.N,Basic Materials,70
DAVA.N,Technology,71
AME.N,Industrials,72
INTU.OQ,Technology,73
THR.N,Industrials,74
BCEL.OQ,Health Care,75
PEN.N,Health Care,76
SPH.N,Consumer Discretionary,77
NVRO.N,Health Care,78
QDEL.OQ,Health Care,79
MCFT.OQ,Consumer Discretionary,80
PSNL.OQ,Health Care,81
FWONA.OQ,Consumer Discretionary,82
ENLC.N,Energy,83
WES.N,Energy,84
VNOM.OQ,Energy,85
REGN.OQ,Health Care,86
TXN.OQ,Technology,87
WLDN.OQ,Industrials,88
USNA.N,Consumer Staples,89
MTCH.OQ,Technology,90
ROL.N,Consumer Discretionary,91
CDNS.OQ,Technology,92
PKI.N,Health Care,93
VYNE.OQ,Health Care,94
ARLP.OQ,Energy,95
WNS.N,Industrials,96
TDY.N,Industrials,97
AZZ.N,Industrials,98
ZTS.N,Health Care,99
NET.N,Technology,100
LOOP.OQ,Utilities,101
DOX.OQ,Technology,102
A.N,Health Care,103
ALG.N,Industrials,104
GH.OQ,Health Care,105
RADA.OQ,Industrials,106
NEXA.N,Basic Materials,107
ICLR.OQ,Health Care,108
HL.N,Basic Materials,109
ROST.OQ,Consumer Discretionary,110
AVAV.OQ,Industrials,111
PINC.OQ,Health Care,112
SAIA.OQ,Industrials,113
OXM.N,Consumer Discretionary,114
AGX.N,Industrials,115
ACN.N,Industrials,116
HP.N,Energy,117
LEVI.N,Consumer Discretionary,118
VRTX.OQ,Health Care,119
LOPE.OQ,Consumer Discretionary,120
TMDX.OQ,Health Care,121
NTCT.OQ,Technology,122
G.N,Industrials,123
CODI.N,Financials,124
BRP.OQ,Financials,125
TEL.N,Technology,126
AXGN.OQ,Health Care,127
PLUS.OQ,Technology,128
MATX.N,Industrials,129
SJW.N,Utilities,130
ITCI.OQ,Health Care,131
BV.N,Industrials,132
CAAP.N,Industrials,133
TGNA.N,Consumer Discretionary,134
VAPO.N,Health Care,135
NFE.OQ,Energy,136
VRTS.OQ,Financials,137
AZPN.OQ,Technology,138
CEQP.N,Energy,139
CRL.N,Health Care,140
INSW.N,Industrials,141
PLOW.N,Industrials,142
LULU.OQ,Consumer Discretionary,143
JBHT.OQ,Industrials,144
HELE.OQ,Consumer Discretionary,145
RIGL.OQ,Health Care,146
CHD.N,Consumer Staples,147
TTC.N,Industrials,148
SCCO.N,Basic Materials,149
SWI.N,Technology,150
TNK.N,Industrials,151
CACI.N,Technology,152
MTLS.OQ,Technology,153
CPE.N,Energy,154
KFY.N,Industrials,155
TECH.OQ,Health Care,156
ARCO.N,Consumer Discretionary,157
HAS.OQ,Consumer Discretionary,158
CONN.OQ,Consumer Discretionary,159
DSGR.OQ,Industrials,160
CSTL.OQ,Health Care,161
AYI.N,Industrials,162
GWW.N,Industrials,163
AFYA.OQ,Consumer Discretionary,164
DG.N,Consumer Discretionary,165
CYBR.OQ,Technology,166
BLFS.OQ,Health Care,167
NS.N,Energy,168
FGEN.OQ,Health Care,169
ZEPP.N,Consumer Discretionary,170
CVLG.OQ,Industrials,171
SILK.OQ,Health Care,172
PRIM.OQ,Industrials,173
STOK.OQ,Health Care,174
PCH.OQ,Real Estate,175
NSP.N,Industrials,176
SHO.N,Real Estate,177
SRI.N,Consumer Discretionary,178
OOMA.N,Telecommunications,179
ECVT.N,Basic Materials,180
TPIC.OQ,Energy,181
RBBN.OQ,Telecommunications,182
OSPN.OQ,Technology,183
AMWD.OQ,Industrials,184
MSGS.N,Consumer Discretionary,185
MU.OQ,Technology,186
NSTG.OQ,Health Care,187
APG.N,Industrials,188
MTW.N,Industrials,189
MMI.N,Real Estate,190
MKSI.OQ,Industrials,191
HSY.N,Consumer Staples,192
NGL.N,Energy,193
DAR.N,Consumer Staples,194
ZM.OQ,Technology,195
ENSG.OQ,Health Care,196
YUMC.N,Consumer Discretionary,197
BAX.N,Health Care,198
SCHL.OQ,Consumer Discretionary,199
MLCO.OQ,Consumer Discretionary,200
ATSG.OQ,Industrials,201
B.N,Industrials,202
CNDT.OQ,Industrials,203
CLB.N,Energy,204
LNN.N,Industrials,205
AMRX.N,Health Care,206
BFAM.N,Consumer Discretionary,207
AMN.N,Industrials,208
CVI.N,Energy,209
PPG.N,Industrials,210
TFX.N,Health Care,211
GPK.N,Industrials,212
BIO.N,Health Care,213
LPG.N,Industrials,214
MANU.N,Consumer Discretionary,215
CIEN.N,Telecommunications,216
GLDD.OQ,Industrials,217
FICO.N,Industrials,218
DCO.N,Industrials,219
FOXA.OQ,Consumer Discretionary,220
LW.N,Consumer Staples,221
BWXT.N,Industrials,222
AMEH.OQ,Health Care,223
VERI.OQ,Technology,224
FAST.OQ,Basic Materials,225
KRP.N,Energy,226
LRN.N,Consumer Discretionary,227
DGX.N,Health Care,228
AVY.N,Basic Materials,229
POOL.OQ,Consumer Discretionary,230
CRWD.OQ,Technology,231
ICUI.OQ,Health Care,232
SUN.N,Energy,233
CHUY.OQ,Consumer Discretionary,234
WIX.OQ,Technology,235
DISH.OQ,Telecommunications,236
KNOP.N,Industrials,237
BMY.N,Health Care,238
ICPT.OQ,Health Care,239
MRSN.OQ,Health Care,240
AKRO.OQ,Health Care,241
GLW.N,Technology,242
SLGN.N,Industrials,243
CDE.N,Basic Materials,244
STLD.OQ,Basic Materials,245
POWL.OQ,Industrials,246
HAE.N,Health Care,247
NOVA.N,Utilities,248
EPAC.N,Industrials,249
EFX.N,Industrials,250
RYTM.OQ,Health Care,251
ALV.N,Consumer Discretionary,252
OPRA.OQ,Technology,253
OFIX.OQ,Health Care,254
MRVL.OQ,Technology,255
KRMD.OQ,Health Care,256
RARE.OQ,Health Care,257
XPEL.OQ,Consumer Discretionary,258
CRK.N,Energy,259
ANGI.OQ,Consumer Discretionary,260
TREE.OQ,Financials,261
BLD.N,Industrials,262
MHK.N,Industrials,263
TWLO.N,Technology,264
CIVI.N,Energy,265
ATRO.OQ,Industrials,266
GOOGL.OQ,Technology,267
MASI.OQ,Health Care,268
SYNA.OQ,Technology,269
SONO.OQ,Consumer Discretionary,270
STZ.N,Consumer Staples,271
EXEL.OQ,Health Care,272
KEYS.N,Industrials,273
FNKO.OQ,Consumer Discretionary,274
CASA.OQ,Telecommunications,275
FSLY.N,Technology,276
DTIL.OQ,Health Care,277
MO.N,Consumer Staples,278
EXPD.OQ,Industrials,279
SXC.N,Energy,280
MLM.N,Industrials,281
DNOW.N,Energy,282
YNDX.OQ,Technology,283
KRO.N,Industrials,284
CDXS.OQ,Health Care,285
ICFI.OQ,Industrials,286
MRNA.OQ,Health Care,287
EGAN.OQ,Technology,288
