Instrument,ICB Industry name,Rank
GETY.N,Technology,1
RMD.N,Health Care,2
AAP.N,Consumer Discretionary,3
HEI.N,Industrials,4
EVC.N,Consumer Discretionary,5
ZTS.N,Health Care,6
LEGH.OQ,Consumer Discretionary,7
CMPX.OQ,Health Care,8
INTA.OQ,Technology,9
USPH.N,Health Care,10
WST.N,Health Care,11
DCI.N,Industrials,12
GEL.N,Energy,13
DADA.OQ,Technology,14
PODD.OQ,Health Care,15
SRDX.OQ,Health Care,16
TTC.N,Industrials,17
ASLE.OQ,Industrials,18
AXON.OQ,Industrials,19
EE.N,Utilities,20
VMI.N,Industrials,21
KRP.N,Energy,22
AVY.N,Basic Materials,23
HCSG.OQ,Health Care,24
ZBH.N,Health Care,25
GTES.N,Industrials,26
BR.N,Financials,27
CD.OQ,Technology,28
SEAT.OQ,Technology,29
TGT.N,Consumer Discretionary,30
TDY.N,Industrials,31
XRAY.OQ,Health Care,32
MGPI.OQ,Consumer Staples,33
MODV.OQ,Health Care,34
MASI.OQ,Health Care,35
DRVN.OQ,Consumer Discretionary,36
CSGS.OQ,Technology,37
DG.N,Consumer Discretionary,38
EVTC.N,Industrials,39
LEGN.OQ,Health Care,40
SNPO.OQ,Consumer Discretionary,41
MSI.N,Telecommunications,42
NEWR.N,Technology,43
KD.N,Technology,44
AVAV.OQ,Industrials,45
ENV.N,Technology,46
CL.N,Consumer Staples,47
THS.N,Consumer Staples,48
AGYS.OQ,Technology,49
CWENa.N,Utilities,50
CHD.N,Consumer Staples,51
MMC.N,Financials,52
ROL.N,Consumer Discretionary,53
AOS.N,Industrials,54
AIN.N,Industrials,55
PD.N,Technology,56
TGLS.N,Industrials,57
USAC.N,Energy,58
MOH.N,Health Care,59
LW.N,Consumer Staples,60
LULU.OQ,Consumer Discretionary,61
FMC.N,Basic Materials,62
HROW.OQ,Health Care,63
WSO.N,Industrials,64
CDRE.N,Industrials,65
BURL.N,Consumer Discretionary,66
BMBL.OQ,Technology,67
HNI.N,Consumer Discretionary,68
GGG.N,Industrials,69
VRTX.OQ,Health Care,70
AMT.N,Real Estate,71
NABL.N,Technology,72
MKC.N,Consumer Staples,73
BAX.N,Health Care,74
HWM.N,Industrials,75
KMB.N,Consumer Staples,76
AJG.N,Financials,77
LPSN.OQ,Technology,78
DLTR.OQ,Consumer Discretionary,79
GPC.N,Consumer Discretionary,80
FISV.OQ,Industrials,81
COO.N,Health Care,82
A.N,Health Care,83
HIBB.OQ,Consumer Discretionary,84
MLAB.OQ,Industrials,85
SGHT.OQ,Health Care,86
PEP.OQ,Consumer Staples,87
MCFT.OQ,Consumer Discretionary,88
IART.OQ,Health Care,89
MTD.N,Industrials,90
ECL.N,Basic Materials,91
H.N,Consumer Discretionary,92
XPEL.OQ,Consumer Discretionary,93
FWONA.OQ,Consumer Discretionary,94
GNK.N,Industrials,95
BFb.N,Consumer Staples,96
KAMN.N,Industrials,97
MGEE.OQ,Utilities,98
YUMC.N,Consumer Discretionary,99
KO.N,Consumer Staples,100
CLX.N,Consumer Staples,101
DECK.N,Consumer Discretionary,102
KOP.N,Basic Materials,103
WAT.N,Industrials,104
ACM.N,Industrials,105
HESM.N,Energy,106
LKQ.OQ,Consumer Discretionary,107
SSD.N,Industrials,108
PRM.N,Basic Materials,109
ILMN.OQ,Health Care,110
SR.N,Utilities,111
IRDM.OQ,Telecommunications,112
LILA.OQ,Telecommunications,113
LUNG.OQ,Health Care,114
HLIO.N,Industrials,115
ATR.N,Industrials,116
RS.N,Basic Materials,117
ACIW.OQ,Industrials,118
ROP.N,Technology,119
OLO.N,Technology,120
EVH.N,Health Care,121
CABO.N,Telecommunications,122
TFX.N,Health Care,123
USNA.N,Consumer Staples,124
PNR.N,Industrials,125
ROLL.OQ,Basic Materials,126
SKY.N,Consumer Discretionary,127
SJM.N,Consumer Staples,128
IRM.N,Real Estate,129
FBHS.N,Industrials,130
SYK.N,Health Care,131
CHH.N,Consumer Discretionary,132
DLB.N,Technology,133
MTX.N,Basic Materials,134
EPC.N,Consumer Staples,135
OLLI.OQ,Consumer Discretionary,136
APOG.OQ,Industrials,137
LFUS.OQ,Industrials,138
BRO.N,Financials,139
NSTG.OQ,Health Care,140
RSG.N,Utilities,141
CTLP.OQ,Industrials,142
UTHR.OQ,Health Care,143
ELAN.N,Health Care,144
PGEN.OQ,Health Care,145
POOL.OQ,Consumer Discretionary,146
ECVT.N,Basic Materials,147
BBW.N,Consumer Discretionary,148
SEE.N,Industrials,149
STVN.N,Health Care,150
VSCO.N,Consumer Discretionary,151
ITT.N,Industrials,152
NBIX.OQ,Health Care,153
AMCX.OQ,Consumer Discretionary,154
PPG.N,Industrials,155
TBLA.OQ,Technology,156
INCY.OQ,Health Care,157
MA.N,Industrials,158
LGND.OQ,Health Care,159
WHD.N,Energy,160
BKNG.OQ,Consumer Discretionary,161
SRRK.OQ,Health Care,162
AAON.OQ,Industrials,163
RYAN.N,Financials,164
BWXT.N,Industrials,165
XM.OQ,Technology,166
TT.N,Industrials,167
FLT.N,Industrials,168
DLO.OQ,Industrials,169
NKE.N,Consumer Discretionary,170
IRTC.OQ,Health Care,171
APPF.OQ,Technology,172
ALVR.OQ,Health Care,173
IPAR.OQ,Consumer Discretionary,174
EVBG.OQ,Technology,175
GWW.N,Industrials,176
NVCR.OQ,Health Care,177
EL.N,Consumer Discretionary,178
COLM.OQ,Consumer Discretionary,179
BRC.N,Industrials,180
EGLE.OQ,Industrials,181
WMG.OQ,Consumer Discretionary,182
VNOM.OQ,Energy,183
SMPL.OQ,Consumer Staples,184
IEX.N,Industrials,185
ZBRA.OQ,Industrials,186
ALLE.N,Industrials,187
CVCO.OQ,Consumer Discretionary,188
AXGN.OQ,Health Care,189
LAMR.OQ,Real Estate,190
CHS.N,Consumer Discretionary,191
RELY.OQ,Industrials,192
XENE.OQ,Health Care,193
OII.N,Energy,194
ACA.N,Energy,195
CWST.OQ,Utilities,196
BLDR.N,Industrials,197
XPEV.N,Consumer Discretionary,198
PG.N,Consumer Staples,199
AMK.N,Financials,200
ESAB.N,Industrials,201
ATO.N,Utilities,202
PAYX.OQ,Industrials,203
WAB.N,Industrials,204
MELI.OQ,Consumer Discretionary,205
IBP.N,Industrials,206
MNRO.OQ,Consumer Discretionary,207
ATRO.OQ,Industrials,208
AMSWA.OQ,Technology,209
RGLD.OQ,Basic Materials,210
GIS.N,Consumer Staples,211
JJSF.OQ,Consumer Staples,212
FCFS.OQ,Financials,213
FIX.N,Industrials,214
SPSC.OQ,Technology,215
HEP.N,Energy,216
MED.N,Consumer Staples,217
ENR.N,Consumer Staples,218
MSA.N,Industrials,219
XPRO.N,Energy,220
LVS.N,Consumer Discretionary,221
LNTH.OQ,Health Care,222
CAL.N,Consumer Discretionary,223
HY.N,Industrials,224
IDXX.OQ,Health Care,225
SYY.N,Consumer Staples,226
FORG.N,Technology,227
STE.N,Health Care,228
CHE.N,Health Care,229
CSV.N,Consumer Discretionary,230
LYB.N,Basic Materials,231
CHDN.OQ,Consumer Discretionary,232
DO.N,Energy,233
CW.N,Industrials,234
ACI.N,Consumer Staples,235
FIZZ.OQ,Consumer Staples,236
CWAN.N,Financials,237
HUN.N,Basic Materials,238
VAL.N,Energy,239
EXLS.OQ,Industrials,240
MCW.N,Consumer Discretionary,241
INTU.OQ,Technology,242
HSY.N,Consumer Staples,243
PSFE.N,Industrials,244
IOT.N,Technology,245
FLO.N,Consumer Staples,246
KWR.N,Basic Materials,247
MOMO.OQ,Technology,248
ROG.N,Technology,249
HCKT.OQ,Technology,250
ESE.N,Industrials,251
RYN.N,Real Estate,252
ITW.N,Industrials,253
ROCK.OQ,Industrials,254
TTEC.OQ,Industrials,255
SSNC.OQ,Technology,256
HAE.N,Health Care,257
GLNG.OQ,Energy,258
FERG.N,Industrials,259
FVRR.N,Technology,260
NGVT.N,Basic Materials,261
HAIN.OQ,Consumer Staples,262
NWN.N,Utilities,263
TNC.N,Industrials,264
BALL.N,Industrials,265
AIT.N,Industrials,266
TMO.N,Health Care,267
AIR.N,Industrials,268
KR.N,Consumer Staples,269
OSW.OQ,Consumer Discretionary,270
IOSP.OQ,Basic Materials,271
VFC.N,Consumer Discretionary,272
TWKS.OQ,Technology,273
NUS.N,Consumer Staples,274
UTZ.N,Consumer Staples,275
RGNX.OQ,Health Care,276
DKS.N,Consumer Discretionary,277
HLT.N,Consumer Discretionary,278
VIPS.N,Consumer Discretionary,279
EW.N,Health Care,280
FYBR.OQ,Telecommunications,281
