Instrument,ICB Industry name,Rank
BTU.N,Energy,1
AMD.OQ,Technology,2
TEAM.OQ,Technology,3
SIMO.OQ,Technology,4
X.N,Basic Materials,5
CLF.N,Basic Materials,6
CEVA.OQ,Technology,7
INT.N,Energy,8
ARVN.OQ,Health Care,9
CEIX.N,Energy,10
DXCM.OQ,Health Care,11
TPX.N,Consumer Discretionary,12
ARLP.OQ,Energy,13
SXC.N,Energy,14
MXL.OQ,Technology,15
IPG.N,Consumer Discretionary,16
FIVN.OQ,Technology,17
CPRI.N,Consumer Discretionary,18
NUE.N,Basic Materials,19
MARA.OQ,Financials,20
EXPO.OQ,Industrials,21
IIIN.N,Industrials,22
WIRE.OQ,Industrials,23
JLL.N,Real Estate,24
SWI.N,Technology,25
LAB.OQ,Health Care,26
NR.N,Energy,27
ASIX.N,Basic Materials,28
MMSI.OQ,Health Care,29
PKI.N,Health Care,30
RIOT.OQ,Financials,31
CBRE.N,Real Estate,32
HZO.N,Consumer Discretionary,33
FCX.N,Basic Materials,34
AMR.N,Energy,35
ALB.N,Basic Materials,36
INGN.OQ,Health Care,37
RDNT.OQ,Health Care,38
HCA.N,Health Care,39
MPLN.N,Health Care,40
AA.N,Basic Materials,41
GCI.N,Consumer Discretionary,42
CARR.N,Industrials,43
PRFT.OQ,Technology,44
TWI.N,Industrials,45
AN.N,Consumer Discretionary,46
CYTK.OQ,Health Care,47
GPRE.OQ,Energy,48
FLEX.OQ,Technology,49
CLPT.OQ,Health Care,50
F.N,Consumer Discretionary,51
LFUS.OQ,Industrials,52
MAT.OQ,Consumer Discretionary,53
DSX.N,Industrials,54
CENX.OQ,Basic Materials,55
TX.N,Basic Materials,56
SAH.N,Consumer Discretionary,57
WST.N,Health Care,58
THRM.OQ,Consumer Discretionary,59
VRNA.OQ,Health Care,60
ACCO.N,Consumer Staples,61
APG.N,Industrials,62
HLIT.OQ,Telecommunications,63
OSUR.OQ,Health Care,64
IRDM.OQ,Telecommunications,65
UPWK.OQ,Technology,66
ASPN.N,Industrials,67
METC.OQ,Energy,68
GLP.N,Energy,69
AON.N,Financials,70
ARCH.N,Energy,71
MUR.N,Energy,72
LIVN.OQ,Health Care,73
PAG.N,Consumer Discretionary,74
BC.N,Industrials,75
LPSN.OQ,Technology,76
VAPO.N,Health Care,77
EGLE.OQ,Industrials,78
RGP.OQ,Industrials,79
HRI.N,Industrials,80
QSR.N,Consumer Discretionary,81
ACI.N,Consumer Staples,82
NOVA.N,Utilities,83
TGH.N,Industrials,84
ON.OQ,Technology,85
SBLK.OQ,Industrials,86
EEFT.OQ,Industrials,87
CNXN.OQ,Technology,88
WGO.N,Consumer Discretionary,89
CVLG.OQ,Industrials,90
GNK.N,Industrials,91
DISH.OQ,Telecommunications,92
LEGH.OQ,Consumer Discretionary,93
SKX.N,Consumer Discretionary,94
RHI.N,Industrials,95
SABR.OQ,Consumer Discretionary,96
TPC.N,Industrials,97
ENPH.OQ,Energy,98
OLN.N,Basic Materials,99
PACB.OQ,Health Care,100
KLAC.OQ,Technology,101
REZI.N,Industrials,102
DKNG.OQ,Consumer Discretionary,103
FVRR.N,Technology,104
GM.N,Consumer Discretionary,105
CVEO.N,Energy,106
BIO.N,Health Care,107
ACMR.OQ,Technology,108
PI.OQ,Technology,109
RRX.N,Industrials,110
DIOD.OQ,Technology,111
MANH.OQ,Technology,112
DAC.N,Industrials,113
VERI.OQ,Technology,114
BSX.N,Health Care,115
MRNA.OQ,Health Care,116
OLED.OQ,Technology,117
HCC.N,Energy,118
NATI.OQ,Technology,119
NET.N,Technology,120
AMEH.OQ,Health Care,121
DT.N,Technology,122
LTHM.N,Basic Materials,123
SCSC.OQ,Technology,124
GEO.N,Real Estate,125
SB.N,Industrials,126
RAD.N,Consumer Staples,127
CLFD.OQ,Telecommunications,128
